"reference_date","holiday","model","report_date",".group","max_confirm","confirm","cum_prop_reported","delay","prop_reported","mean","median","sd","rhat","ess_bulk","ess_tail","nowcast_date","range","interval_score","dispersion","underprediction","overprediction","coverage","coverage_deviation","bias","quantile","ae_median","quantile_coverage"
2022-02-24,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,11900,11900,1,2,0,24300,15500,30400,1,3760,3690,2022-02-26,60,3080,3080,0,0,1,0.4,-0.6,0.8,6250,TRUE
2022-02-24,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,11900,11900,1,2,0,24300,15500,30400,1,3760,3690,2022-02-26,80,3080,3080,0,0,1,0.2,-0.6,0.1,6250,FALSE
2022-02-24,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,11900,11900,1,2,0,24300,15500,30400,1,3760,3690,2022-02-26,80,3080,3080,0,0,1,0.2,-0.6,0.9,6250,TRUE
2022-02-24,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,11900,11900,1,2,0,24300,15500,30400,1,3760,3690,2022-02-26,90,2670,2670,0,0,1,0.1,-0.6,0.05,6250,FALSE
2022-02-24,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,11900,11900,1,2,0,24300,15500,30400,1,3760,3690,2022-02-26,90,2670,2670,0,0,1,0.1,-0.6,0.95,6250,TRUE
2022-02-24,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,11900,11900,1,2,0,24300,15500,30400,1,3760,3690,2022-02-26,95,1990,1990,0,0,1,0.05,-0.6,0.025,6250,FALSE
2022-02-24,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,11900,11900,1,2,0,24300,15500,30400,1,3760,3690,2022-02-26,95,1990,1990,0,0,1,0.05,-0.6,0.975,6250,TRUE
2022-02-25,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,1,NA,20600,9990,29200,1.01,3550,2470,2022-02-26,0,9450,0,9450,0,0,0,-0.4,0.5,9450,FALSE
2022-02-25,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,1,NA,20600,9990,29200,1.01,3550,2470,2022-02-26,20,8220,2880,5340,0,0,-0.2,-0.4,0.4,9450,FALSE
2022-02-25,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,1,NA,20600,9990,29200,1.01,3550,2470,2022-02-26,20,8220,2880,5340,0,0,-0.2,-0.4,0.6,9450,FALSE
2022-02-25,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,1,NA,20600,9990,29200,1.01,3550,2470,2022-02-26,40,5080,5080,0,0,1,0.6,-0.4,0.3,9450,FALSE
2022-02-25,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,1,NA,20600,9990,29200,1.01,3550,2470,2022-02-26,40,5080,5080,0,0,1,0.6,-0.4,0.7,9450,TRUE
2022-02-25,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,1,NA,20600,9990,29200,1.01,3550,2470,2022-02-26,60,5780,5780,0,0,1,0.4,-0.4,0.2,9450,FALSE
2022-02-25,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,1,NA,20600,9990,29200,1.01,3550,2470,2022-02-26,60,5780,5780,0,0,1,0.4,-0.4,0.8,9450,TRUE
2022-02-25,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,1,NA,20600,9990,29200,1.01,3550,2470,2022-02-26,80,4980,4980,0,0,1,0.2,-0.4,0.1,9450,FALSE
2022-02-25,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,1,NA,20600,9990,29200,1.01,3550,2470,2022-02-26,80,4980,4980,0,0,1,0.2,-0.4,0.9,9450,TRUE
2022-02-25,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,1,NA,20600,9990,29200,1.01,3550,2470,2022-02-26,90,3680,3680,0,0,1,0.1,-0.4,0.05,9450,FALSE
2022-02-25,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,1,NA,20600,9990,29200,1.01,3550,2470,2022-02-26,90,3680,3680,0,0,1,0.1,-0.4,0.95,9450,TRUE
2022-02-25,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,1,NA,20600,9990,29200,1.01,3550,2470,2022-02-26,95,2510,2510,0,0,1,0.05,-0.4,0.025,9450,FALSE
2022-02-25,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,1,NA,20600,9990,29200,1.01,3550,2470,2022-02-26,95,2510,2510,0,0,1,0.05,-0.4,0.975,9450,TRUE
2022-02-25,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,1,NA,27400,9000,61300,1,3050,3750,2022-02-26,0,10400,0,10400,0,0,0,-0.4,0.5,10400,FALSE
2022-02-25,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,1,NA,27400,9000,61300,1,3050,3750,2022-02-26,20,8630,3510,5120,0,0,-0.2,-0.4,0.4,10400,FALSE
2022-02-25,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,1,NA,27400,9000,61300,1,3050,3750,2022-02-26,20,8630,3510,5120,0,0,-0.2,-0.4,0.6,10400,FALSE
2022-02-25,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,1,NA,27400,9000,61300,1,3050,3750,2022-02-26,40,5880,5880,0,0,1,0.6,-0.4,0.3,10400,FALSE
2022-02-25,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,1,NA,27400,9000,61300,1,3050,3750,2022-02-26,40,5880,5880,0,0,1,0.6,-0.4,0.7,10400,TRUE
2022-02-25,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,1,NA,27400,9000,61300,1,3050,3750,2022-02-26,60,7120,7120,0,0,1,0.4,-0.4,0.2,10400,FALSE
2022-02-25,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,1,NA,27400,9000,61300,1,3050,3750,2022-02-26,60,7120,7120,0,0,1,0.4,-0.4,0.8,10400,TRUE
2022-02-25,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,1,NA,27400,9000,61300,1,3050,3750,2022-02-26,80,7010,7010,0,0,1,0.2,-0.4,0.1,10400,FALSE
2022-02-25,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,1,NA,27400,9000,61300,1,3050,3750,2022-02-26,80,7010,7010,0,0,1,0.2,-0.4,0.9,10400,TRUE
2022-02-25,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,1,NA,27400,9000,61300,1,3050,3750,2022-02-26,90,5780,5780,0,0,1,0.1,-0.4,0.05,10400,FALSE
2022-02-25,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,1,NA,27400,9000,61300,1,3050,3750,2022-02-26,90,5780,5780,0,0,1,0.1,-0.4,0.95,10400,TRUE
2022-02-25,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,1,NA,27400,9000,61300,1,3050,3750,2022-02-26,95,3950,3950,0,0,1,0.05,-0.4,0.025,10400,FALSE
2022-02-25,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,1,NA,27400,9000,61300,1,3050,3750,2022-02-26,95,3950,3950,0,0,1,0.05,-0.4,0.975,10400,TRUE
2022-02-26,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,0,NA,24100,12600,31500,1.02,200,2360,2022-02-26,0,4980,0,4980,0,0,0,-0.2,0.5,4980,FALSE
2022-02-26,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,0,NA,24100,12600,31500,1.02,200,2360,2022-02-26,20,3690,3690,0,0,1,0.8,-0.2,0.4,4980,FALSE
2022-02-26,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,0,NA,24100,12600,31500,1.02,200,2360,2022-02-26,20,3690,3690,0,0,1,0.8,-0.2,0.6,4980,TRUE
2022-02-26,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,0,NA,24100,12600,31500,1.02,200,2360,2022-02-26,40,5700,5700,0,0,1,0.6,-0.2,0.3,4980,FALSE
2022-02-26,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,0,NA,24100,12600,31500,1.02,200,2360,2022-02-26,40,5700,5700,0,0,1,0.6,-0.2,0.7,4980,TRUE
2022-02-26,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,0,NA,24100,12600,31500,1.02,200,2360,2022-02-26,60,6850,6850,0,0,1,0.4,-0.2,0.2,4980,FALSE
2022-02-26,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,0,NA,24100,12600,31500,1.02,200,2360,2022-02-26,60,6850,6850,0,0,1,0.4,-0.2,0.8,4980,TRUE
2022-02-26,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,0,NA,24100,12600,31500,1.02,200,2360,2022-02-26,80,5920,5920,0,0,1,0.2,-0.2,0.1,4980,FALSE
2022-02-26,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,0,NA,24100,12600,31500,1.02,200,2360,2022-02-26,80,5920,5920,0,0,1,0.2,-0.2,0.9,4980,TRUE
2022-02-26,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,0,NA,24100,12600,31500,1.02,200,2360,2022-02-26,90,4290,4290,0,0,1,0.1,-0.2,0.05,4980,FALSE
2022-02-26,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,0,NA,24100,12600,31500,1.02,200,2360,2022-02-26,90,4290,4290,0,0,1,0.1,-0.2,0.95,4980,TRUE
2022-02-26,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,0,NA,24100,12600,31500,1.02,200,2360,2022-02-26,95,2760,2760,0,0,1,0.05,-0.2,0.025,4980,FALSE
2022-02-26,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-26,1,0,0,NA,0,NA,24100,12600,31500,1.02,200,2360,2022-02-26,95,2760,2760,0,0,1,0.05,-0.2,0.975,4980,TRUE
2022-02-26,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,0,NA,30700,12300,54400,1,4120,3930,2022-02-26,0,5210,0,5210,0,0,0,-0.2,0.5,5210,FALSE
2022-02-26,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,0,NA,30700,12300,54400,1,4120,3930,2022-02-26,20,4110,4110,0,0,1,0.8,-0.2,0.4,5210,FALSE
2022-02-26,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,0,NA,30700,12300,54400,1,4120,3930,2022-02-26,20,4110,4110,0,0,1,0.8,-0.2,0.6,5210,TRUE
2022-02-26,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,0,NA,30700,12300,54400,1,4120,3930,2022-02-26,40,6560,6560,0,0,1,0.6,-0.2,0.3,5210,FALSE
2022-02-26,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,0,NA,30700,12300,54400,1,4120,3930,2022-02-26,40,6560,6560,0,0,1,0.6,-0.2,0.7,5210,TRUE
2022-02-26,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,0,NA,30700,12300,54400,1,4120,3930,2022-02-26,60,8090,8090,0,0,1,0.4,-0.2,0.2,5210,FALSE
2022-02-26,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,0,NA,30700,12300,54400,1,4120,3930,2022-02-26,60,8090,8090,0,0,1,0.4,-0.2,0.8,5210,TRUE
2022-02-26,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,0,NA,30700,12300,54400,1,4120,3930,2022-02-26,80,7540,7540,0,0,1,0.2,-0.2,0.1,5210,FALSE
2022-02-26,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,0,NA,30700,12300,54400,1,4120,3930,2022-02-26,80,7540,7540,0,0,1,0.2,-0.2,0.9,5210,TRUE
2022-02-26,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,0,NA,30700,12300,54400,1,4120,3930,2022-02-26,90,6000,6000,0,0,1,0.1,-0.2,0.05,5210,FALSE
2022-02-26,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,0,NA,30700,12300,54400,1,4120,3930,2022-02-26,90,6000,6000,0,0,1,0.1,-0.2,0.95,5210,TRUE
2022-02-26,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,0,NA,30700,12300,54400,1,4120,3930,2022-02-26,95,4370,4370,0,0,1,0.05,-0.2,0.025,5210,FALSE
2022-02-26,FALSE,"Reference: Fixed, Report: Fixed",2022-02-26,1,0,0,NA,0,NA,30700,12300,54400,1,4120,3930,2022-02-26,95,4370,4370,0,0,1,0.05,-0.2,0.975,5210,TRUE
