"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-04-19,2022-04-27,1,20520,20520,8,1,0.00350877192982456,20532.6545,20522,27.1568200676753,2.9652,20520,20520,20520,20520,20520,20521,20522,20525,20529,20537,20554.1,20579,20607.025,0.999392311491684,2182.64174762228,1902.82224452514,2022-04-27
"Reference: Fixed, Report: Day of Week",2022-04-20,2022-04-27,1,16875,16875,7,1,0.00687407407407407,16918.5055,16891,78.5817759885125,22.239,16875,16875,16875,16877,16881,16885,16891,16900,16915,16938,16988,17053.05,17136,1.00114888634459,2001.35356178575,1882.96167261396,2022-04-27
"Reference: Fixed, Report: Day of Week",2022-04-21,2022-04-27,1,14421,14421,6,1,0.00811316829623466,14520.9075,14463,172.137786823743,53.3736,14421,14422,14424,14429,14436,14447,14463,14480,14511,14560,14674,14831.05,15003.125,1.00274454558111,1848.02741453884,1544.02137362695,2022-04-27
"Reference: Fixed, Report: Day of Week",2022-04-22,2022-04-27,1,12405,12405,5,1,0.0374848851269649,12552.5845,12460,287.925515387149,69.6822,12406,12407,12409,12417,12428,12441,12460,12487.4,12528,12598,12773.6,13012.3,13281.125,1.00064636414896,1871.94532818083,1782.34767046276,2022-04-27
"Reference: Fixed, Report: Day of Week",2022-04-23,2022-04-27,1,10453,10453,4,1,0.0841863579833541,10775.334,10567.5,695.130072254594,144.5535,10454,10456,10462,10478,10498,10527,10567.5,10627,10718.3,10876,11250.5,11720.05,12191.25,0.999840479127056,2023.17353300799,1967.50383460704,2022-04-27
"Reference: Fixed, Report: Day of Week",2022-04-24,2022-04-27,1,11612,11612,3,1,0.351791250430589,13016.9165,12125.5,2874.49903650761,641.2245,11621.975,11634,11665,11731.8,11822,11942.6,12125.5,12386,12788.4,13444.2,14970.2,17413.1,19482.9,0.999892018031478,1880.70632237298,1761.63598827664,2022-04-27
"Reference: Fixed, Report: Day of Week",2022-04-25,2022-04-27,1,12411,12411,2,1,1,19392.799,15121.5,12381.973211201,3384.0345,12481.95,12546.95,12699.7,13069.8,13564.4,14163.8,15121.5,16596.6,18636.5,21952.4,29271.3,41458.15,54533.225,1.00268656389545,2083.74006247519,1783.44347850443,2022-04-27
"Reference: Fixed, Report: Day of Week",2022-04-26,2022-04-27,1,7063,7063,1,1,1,24798.6905,15260,26710.4336900707,9653.9499,7355.95,7598,8053.7,9195.2,10587.4,12548,15260,18861.6,24024.2,33652.6,51837.3,73389.4,102107.7,0.999725199801853,1978.65788124108,1970.72989090376,2022-04-27
"Reference: Fixed, Report: Day of Week",2022-04-27,2022-04-27,1,0,0,0,NA,NA,23100.0535,12098.5,31669.5519202443,13593.9594,519.975,867.95,1640.9,3436.2,5671.6,8414.6,12098.5,16637.6,23020.6,35294,58118.8,79883.1,114579.35,1.00307402437602,2031.187809366,1971.34615701812,2022-04-27
"Reference: Week, Report: Day of Week",2022-04-18,2022-04-27,1,20493,20493,9,1,0.00146391450739277,20493,20493,0,0,20493,20493,20493,20493,20493,20493,20493,20493,20493,20493,20493,20493,20493,NA,NA,NA,2022-04-27
"Reference: Week, Report: Day of Week",2022-04-19,2022-04-27,1,20520,20520,8,1,0.00350877192982456,20530.9465,20521,28.9557568659125,1.4826,20520,20520,20520,20520,20520,20520,20521,20523,20526,20533,20548,20572,20601,1.00873423103277,1392.60594042393,1863.23054424012,2022-04-27
"Reference: Week, Report: Day of Week",2022-04-20,2022-04-27,1,16875,16875,7,1,0.00687407407407407,16915.485,16888,88.8168339336356,17.7912,16875,16875,16875,16877,16879,16883,16888,16897,16908,16929,16971.1,17038.05,17129,1.00857066593292,1124.73009257635,1924.76544600463,2022-04-27
"Reference: Week, Report: Day of Week",2022-04-21,2022-04-27,1,14421,14421,6,1,0.00811316829623466,14516.825,14454,199.110421261489,44.478,14421,14421,14423,14426,14433,14441,14454,14472,14498,14551,14646,14801,15009.075,1.01529088630146,463.257149202856,1892.51759602541,2022-04-27
"Reference: Week, Report: Day of Week",2022-04-22,2022-04-27,1,12405,12405,5,1,0.0374848851269649,12539.17,12456,264.320382741033,66.717,12405,12406,12408,12414,12423,12436,12456,12481.4,12524,12593.2,12718.1,12902.6,13209.125,1.00715495972176,1618.8327472718,2005.00423665632,2022-04-27
"Reference: Week, Report: Day of Week",2022-04-23,2022-04-27,1,10453,10453,4,1,0.0841863579833541,10998.9755,10601,1428.72747751356,198.6684,10454,10457,10463,10478,10501,10539.6,10601,10699,10820,11087.4,11720,12500.2,14428.55,1.02815770304042,73.099677836491,668.708781823105,2022-04-27
"Reference: Week, Report: Day of Week",2022-04-24,2022-04-27,1,11612,11612,3,1,0.351791250430589,13765.626,12285,5887.40524020176,876.2166,11622,11631,11658,11745.8,11873,12044.6,12285,12680.2,13173.6,14306.4,16663.1,19878.65,25050.05,1.00672509193969,1273.97553689715,1593.67168017908,2022-04-27
"Reference: Week, Report: Day of Week",2022-04-25,2022-04-27,1,12411,12411,2,1,1,21137.18,15716,17142.3125235462,4141.6431,12477,12557,12733.9,13169.2,13785.7,14636.4,15716,17463.6,20222.9,24861.4,34097.2,44802.7,61846.075,1.00164626470883,1517.47217701949,1510.10251077461,2022-04-27
"Reference: Week, Report: Day of Week",2022-04-26,2022-04-27,1,7063,7063,1,1,1,27598.307,16912,30763.9802999661,11582.0712,7371.95,7647.7,8238,9622.8,11445.2,13907,16912,21188.6,27598.7,37702.2,59663.6,85240.3,111006.375,0.999724907050919,1708.13568876555,1925.86871657698,2022-04-27
"Reference: Week, Report: Day of Week",2022-04-27,2022-04-27,1,0,0,0,NA,NA,25116.4715,13320,35562.0714169875,14914.2147,671.075,1183.45,2018,3821.4,6478.8,9431.6,13320,18779,25684,37123.8,58709.3,90832.9,115458.7,1.00058006855355,1841.7178651637,1580.54476175063,2022-04-27
