"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-03-26,2022-04-04,1,51649,51649,9,1,0.00108424170845515,51649,51649,0,0,51649,51649,51649,51649,51649,51649,51649,51649,51649,51649,51649,51649,51649,NA,NA,NA,2022-04-04
"Reference: Fixed, Report: Day of Week",2022-03-27,2022-04-04,1,57892,57892,8,1,0.00117460098113729,57911.2085,57901,26.6313094133679,11.8608,57892,57892,57892,57893,57895,57897.6,57901,57906,57913,57924,57943,57967.05,57986,1.00430266392402,1745.24743667343,1761.9759378863,2022-04-04
"Reference: Fixed, Report: Day of Week",2022-03-28,2022-04-04,1,78616,78616,7,1,0.00328177470235067,78728.078,78694,117.46460693733,77.0952,78618,78622,78628,78642,78656,78673,78694,78715,78746,78790,78866,78968.1,79065.1,1.04174481102372,41.9326693739862,1310.91820767972,2022-04-04
"Reference: Fixed, Report: Day of Week",2022-03-29,2022-04-04,1,67048,67048,6,1,0.0213578331941296,67314.0135,67260,223.171967731928,168.2751,67068.975,67078,67098,67138.8,67178,67212,67260,67308,67363,67451.2,67601,67745.05,67874.15,1.02403285299885,142.857659458414,1960.15217262153,2022-04-04
"Reference: Fixed, Report: Day of Week",2022-03-30,2022-04-04,1,62190,62190,5,1,0.132657983598649,62963.055,62760.5,690.922007599478,463.3125,62269.9,62303,62356.9,62454.6,62558.7,62647.2,62760.5,62896.4,63087.3,63333.2,63819.3,64332.1,64781.025,1.01917527278997,211.780924312398,1719.40349919694,2022-04-04
"Reference: Fixed, Report: Day of Week",2022-03-31,2022-04-04,1,45185,45185,4,1,0.423813212349231,47953.1865,47155.5,2672.81416666077,1734.642,45418.975,45525.85,45668,46009.8,46310.1,46668.6,47155.5,47656.4,48355,49455.2,51177.4,53130,55223.425,1.09123987526729,16.009198209507,413.944194758121,2022-04-04
"Reference: Fixed, Report: Day of Week",2022-04-01,2022-04-04,1,39010,39010,3,1,1,42737.95,41431,4087.08865995799,2285.4279,39256.975,39382.95,39546.6,39931.8,40340.7,40828.6,41431,42169,43118.6,44747.2,47372.8,50504.6,53723.025,1.12249438329419,11.1848534356146,690.577698190064,2022-04-04
"Reference: Fixed, Report: Day of Week",2022-04-02,2022-04-04,1,29421,29421,2,1,1,33426.5975,31990.5,4305.44255963436,2481.1311,29657.975,29767,29969,30367.6,30802.4,31336.6,31990.5,32849.4,33847.6,35730.4,38610.1,41927.9,45116.3,1.06844769052851,21.3264074956894,810.571440911588,2022-04-04
"Reference: Fixed, Report: Day of Week",2022-04-03,2022-04-04,1,23475,23475,1,1,1,41241.9755,35456,18487.4367785591,11789.6352,24622.725,25175.95,26014.8,27682.8,29776.2,32269.2,35456,38874,44046.1,50916.2,64660.4,76976.6,91618.9999999998,1.0373868456826,60.0303652474383,1837.40855507999,2022-04-04
"Reference: Fixed, Report: Day of Week",2022-04-04,2022-04-04,1,0,0,0,NA,NA,43934.1675,33865,35865.9442947557,27520.0212,4958.575,7195.25,10493.3,15627.4,21252.9,26881.4,33865,42731,52788.6,65525.6,88881,116986.6,139122.325,1.02022487433183,148.347452359334,1756.49032052181,2022-04-04
"Reference: Week, Report: Day of Week",2022-03-26,2022-04-04,1,51649,51649,9,1,0.00108424170845515,51649,51649,0,0,51649,51649,51649,51649,51649,51649,51649,51649,51649,51649,51649,51649,51649,NA,NA,NA,2022-04-04
"Reference: Week, Report: Day of Week",2022-03-27,2022-04-04,1,57892,57892,8,1,0.00117460098113729,57910.261,57900,27.3144269198345,10.3782,57892,57892,57892,57893,57895,57897,57900,57904,57911,57921,57939,57966.05,57993.025,1.04316806115295,44.8695758500663,399.101465058037,2022-04-04
"Reference: Week, Report: Day of Week",2022-03-28,2022-04-04,1,78616,78616,7,1,0.00328177470235067,78691.2435,78667,78.8637048947414,50.4084,78618,78620,78624,78634,78643,78654,78667,78683,78702,78735,78790,78846.1,78906.025,1.04380563828584,56.348463073733,226.663921660658,2022-04-04
"Reference: Week, Report: Day of Week",2022-03-29,2022-04-04,1,67048,67048,6,1,0.0213578331941296,67248.467,67201,176.464111655461,128.9862,67063,67072,67088,67111,67136,67169,67201,67239,67279,67352,67486.1,67601,67718.15,1.05469325804294,33.1143274560061,1703.35727771566,2022-04-04
"Reference: Week, Report: Day of Week",2022-03-30,2022-04-04,1,62190,62190,5,1,0.132657983598649,62746.8795,62605,485.88135416469,322.4655,62250.975,62269.95,62315,62389,62454.7,62527,62605,62709.4,62829.3,63047,63326.1,63643.1,64051.075,1.03724665826768,48.8298044806359,1792.76642066787,2022-04-04
"Reference: Week, Report: Day of Week",2022-03-31,2022-04-04,1,45185,45185,4,1,0.423813212349231,47255.8735,46593,2096.75186435784,1217.9559,45397.975,45460.95,45583.8,45803.6,46052,46300.6,46593,46983,47490.5,48208.6,49734.6,51357.25,52678.425,1.03205968946212,72.6045348390329,1089.13808178213,2022-04-04
"Reference: Week, Report: Day of Week",2022-04-01,2022-04-04,1,39010,39010,3,1,1,42178.1735,41006,3701.18709096675,1862.1456,39197.975,39290.85,39460.8,39783,40122.5,40491.8,41006,41519,42399.2,43740.6,46385.8,49134.85,52077.5,1.12924735416529,10.352706610767,678.460282924931,2022-04-04
"Reference: Week, Report: Day of Week",2022-04-02,2022-04-04,1,29421,29421,2,1,1,33240.5845,31773,4418.80409609654,2220.1935,29676.925,29780,29982.9,30348.4,30774,31239.2,31773,32550.6,33467.4,35047.2,38256.6,41554.3,45840.975,1.07303488693423,19.164666328855,1055.26456196003,2022-04-04
"Reference: Week, Report: Day of Week",2022-04-03,2022-04-04,1,23475,23475,1,1,1,40521.4755,34474.5,18866.3431642328,10173.6012,24612.95,25233.25,26129.2,27843.4,29716,31809.8,34474.5,37511,41980.3,48614.4,62146.8,79419.25,92264.125,1.07441552923683,18.9763592454833,166.664011241336,2022-04-04
"Reference: Week, Report: Day of Week",2022-04-04,2022-04-04,1,0,0,0,NA,NA,50122.4335,38961.5,42693.9106653692,31573.4496,5364.95,7519.2,11581.6,17154.4,23640.2,30686,38961.5,48133,58599.3,74873.8,103456.9,132816.35,161420.925,1.08310089908173,17.1118318086561,128.460343862797,2022-04-04
