"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-06-19,2022-06-19,1,0,0,0,NA,NA,13477.4335,8732.5,16075.3532513178,8458.9743,826.3,1171.95,1918.8,3213.6,4570.7,6502.8,8732.5,11305.6,14725.8,19799.4,30038.9,42520.45,53753.7999999999,1.00071077599626,1948.7105414418,1936.15238441459,2022-06-19
"Reference: Week, Report: Day of Week",2022-06-10,2022-06-19,1,9115,9115,9,1,0,9115,9115,0,0,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,NA,NA,NA,2022-06-19
"Reference: Week, Report: Day of Week",2022-06-11,2022-06-19,1,8409,8409,8,1,0,8410.655,8409,4.74093360546754,0,8409,8409,8409,8409,8409,8409,8409,8410,8410,8411,8413,8416,8421.025,NA,NA,NA,2022-06-19
"Reference: Week, Report: Day of Week",2022-06-12,2022-06-19,1,10658,10658,7,1,0,10676.073,10663,42.8640291619441,7.413,10658,10658,10658,10659,10660,10661,10663,10666,10671,10680,10702,10727.1,10771.3,NA,NA,NA,2022-06-19
"Reference: Week, Report: Day of Week",2022-06-13,2022-06-19,1,12813,12813,6,1,0,12993.628,12882,317.297158989965,90.4386,12813.975,12815,12817,12825,12837,12854,12882,12919,12973,13081.2,13266,13542.6,13828.425,NA,NA,NA,2022-06-19
"Reference: Week, Report: Day of Week",2022-06-14,2022-06-19,1,12318,12318,5,1,0,14039.332,12933.5,3150.81507477215,791.7084,12332,12344,12369,12445,12554.4,12709.6,12933.5,13312.4,13833.2,14713.6,16781.5,18972.3,23049.5,NA,NA,NA,2022-06-19
"Reference: Week, Report: Day of Week",2022-06-15,2022-06-19,1,11596,11596,4,1,0,18218.712,14015,12376.6675030695,3143.8533,11651.975,11697.8,11798,12067.6,12433.8,13011.6,14015,15484.4,17490.3,20655,28530.3,36637.1,48286,NA,NA,NA,2022-06-19
"Reference: Week, Report: Day of Week",2022-06-16,2022-06-19,1,7843,7843,3,1,0,22560.117,13463,25644.3688727993,7180.2318,7963.95,8084.9,8330.8,9038.4,10179.1,11514.8,13463,16362.6,20954.5,27599.4,45559.9,68093.05,89163.775,NA,NA,NA,2022-06-19
"Reference: Week, Report: Day of Week",2022-06-17,2022-06-19,1,0,0,2,NA,NA,14961.342,5562,27117.3669085531,6986.0112,206,322.95,613,1348.8,2220.8,3591,5562,8621.2,13529.9,21036,40299.6,59401.2,79267.525,NA,NA,NA,2022-06-19
"Reference: Week, Report: Day of Week",2022-06-18,2022-06-19,1,0,0,1,NA,NA,16765.761,8649,30209.0880722347,9035.7057,473.925,845.45,1427.4,2706.6,3972.7,6253.8,8649,11158.8,15374.7,23339,36592.7,53994.8,80055.6249999999,NA,NA,NA,2022-06-19
"Reference: Week, Report: Day of Week",2022-06-19,2022-06-19,1,0,0,0,NA,NA,16149.967,9372,21497.6150824258,8752.5291,875.875,1214.5,1996.2,3745.2,5539.2,7546.4,9372,11877.8,16008.4,22631,35338.2,54344.85,76789.625,NA,NA,NA,2022-06-19
