"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-05-01,2022-05-10,1,7690,7690,9,1,0.00130039011703511,7690,7690,0,0,7690,7690,7690,7690,7690,7690,7690,7690,7690,7690,7690,7690,7690,NA,NA,NA,2022-05-10
"Reference: Fixed, Report: Day of Week",2022-05-02,2022-05-10,1,10310,10310,8,1,0.00252182347235694,10317.721,10311,15.8959585980171,1.4826,10310,10310,10310,10310,10310,10310,10311,10313,10316,10321,10332.1,10347,10362.025,0.999581666366842,1935.02153086878,1957.38683588356,2022-05-10
"Reference: Fixed, Report: Day of Week",2022-05-03,2022-05-10,1,11103,11103,7,1,0.00306223543186526,11152.8925,11118,92.4885885569492,20.7564,11103,11103,11103,11105,11108,11112,11118,11129,11145,11176.2,11236,11319.05,11410.05,0.999754916578572,1934.3375142391,1689.92104645463,2022-05-10
"Reference: Fixed, Report: Day of Week",2022-05-04,2022-05-10,1,9737,9737,6,1,0.00369723734209716,9969.944,9803,560.215009878034,88.956,9737,9738,9741,9749,9760,9776,9803,9847,9916.3,10042.2,10359,10705.9,11163.425,0.999840759522421,2020.47680967937,1825.68730953017,2022-05-10
"Reference: Fixed, Report: Day of Week",2022-05-05,2022-05-10,1,8508,8508,5,1,0.00646450399623883,9102.784,8677,1251.75723622163,225.3552,8510,8513,8520,8538,8568,8614.6,8677,8786.4,8959.3,9288.2,10061.3,11148.2,12361.2,1.00026504184409,1843.50057259852,1989.43540392494,2022-05-10
"Reference: Fixed, Report: Day of Week",2022-05-06,2022-05-10,1,7388,7388,4,1,0.0276123443421765,8273.727,7619,2001.62512725186,306.8982,7391,7396,7405,7435,7475,7535,7619,7783.8,8034.3,8533.2,9689.1,11130.75,13081.5,0.999459233599912,1976.3773496932,1899.67182606483,2022-05-10
"Reference: Fixed, Report: Day of Week",2022-05-07,2022-05-10,1,6180,6180,3,1,0.0522653721682848,8232.3225,6685.5,4484.8911773788,673.1004,6186,6196,6216,6276,6359,6490,6685.5,7029.8,7555,8759,11462.5,15472.8,21354.3249999999,1.00002300162223,2114.87637961458,1970.70987506249,2022-05-10
"Reference: Fixed, Report: Day of Week",2022-05-08,2022-05-10,1,7221,7221,2,1,0.328347874255643,12427.1235,8706.5,11170.3235324747,1973.3406,7251,7271,7338.9,7511,7754.7,8142.2,8706.5,9699,11137.8,13953.6,20268,30024.9,40830.9,0.999950826480868,1960.66948563394,1852.72843352636,2022-05-10
"Reference: Fixed, Report: Day of Week",2022-05-09,2022-05-10,1,5778,5778,1,1,1,18858.509,11104,23810.4270010621,6627.222,5914.975,6041.95,6284.9,6945.4,8007.4,9295.2,11104,13507.4,17698,25061.4,38600.7,55736.5,76794.95,1.00039713209655,2056.79193241114,1744.49397430726,2022-05-10
"Reference: Fixed, Report: Day of Week",2022-05-10,2022-05-10,1,0,0,0,NA,NA,14871.208,7961,20465.4504318968,8654.6775,374.725,714.45,1354.6,2493.4,4090.9,5723,7961,10888,15510.3,22142.4,35854.6,49863,69821.8499999999,0.999610383702317,1975.32068765586,1778.627223697,2022-05-10
"Reference: Week, Report: Day of Week",2022-05-01,2022-05-10,1,7690,7690,9,1,0.00130039011703511,7690,7690,0,0,7690,7690,7690,7690,7690,7690,7690,7690,7690,7690,7690,7690,7690,NA,NA,NA,2022-05-10
"Reference: Week, Report: Day of Week",2022-05-02,2022-05-10,1,10310,10310,8,1,0.00252182347235694,10316.517,10311,17.4448236430171,1.4826,10310,10310,10310,10310,10310,10310,10311,10312,10314,10317,10327,10340,10369,1.01380032856432,1272.25410189604,1304.91146957322,2022-05-10
"Reference: Week, Report: Day of Week",2022-05-03,2022-05-10,1,11103,11103,7,1,0.00306223543186526,11145.3715,11114,99.0428807833604,16.3086,11103,11103,11103,11104,11107,11110,11114,11121,11133,11157.2,11205,11287.05,11372.075,1.01952264304812,284.02239818954,1275.90686695623,2022-05-10
"Reference: Week, Report: Day of Week",2022-05-04,2022-05-10,1,9737,9737,6,1,0.00369723734209716,9957.088,9796,491.591956384348,80.0604,9737,9738,9740,9746,9756,9772,9796,9830,9889,10007,10265,10699.3,11434.125,1.00809244582373,1434.83831501872,1996.83014816057,2022-05-10
"Reference: Week, Report: Day of Week",2022-05-05,2022-05-10,1,8508,8508,5,1,0.00646450399623883,9047.7095,8660.5,1133.44441294153,202.3749,8509,8512,8518,8532,8557,8596.6,8660.5,8748.4,8905.6,9217.4,9901.1,10806.7,12097.675,1.00408847289116,1860.7020784085,1852.20739231341,2022-05-10
"Reference: Week, Report: Day of Week",2022-05-06,2022-05-10,1,7388,7388,4,1,0.0276123443421765,8263.7625,7605,2252.70187729485,292.0722,7390.975,7394.95,7403.9,7429,7468,7523.6,7605,7750,8020.6,8461.2,9531,11181.3,12810.4,1.00595400747273,1754.8522941636,1727.62274688461,2022-05-10
"Reference: Week, Report: Day of Week",2022-05-07,2022-05-10,1,6180,6180,3,1,0.0522653721682848,7539.5925,6487.5,3106.44190628157,426.9888,6181,6184,6192,6223,6276.7,6357,6487.5,6696,7096.9,7810.4,9750.5,12520.75,15543.55,1.02858729992462,67.8339097286697,1082.47637264329,2022-05-10
"Reference: Week, Report: Day of Week",2022-05-08,2022-05-10,1,7221,7221,2,1,0.328347874255643,12105.4615,8485,12980.3643651495,1710.1791,7231,7246.95,7287,7423.8,7665.7,8003.6,8485,9274,10454.2,13087,18995.1,27087.2,39507.425,1.00630015509369,1720.13294429332,2045.42039891256,2022-05-10
"Reference: Week, Report: Day of Week",2022-05-09,2022-05-10,1,5778,5778,1,1,1,19102.072,10788.5,28932.5990725403,6455.9817,5852.925,5935.9,6199.5,6779.4,7624.6,8882.2,10788.5,13370.2,17282.3,24074.8,39788.1,59655.1,77385.9249999996,1.0077551765001,1999.55790254819,1885.66509286543,2022-05-10
"Reference: Week, Report: Day of Week",2022-05-10,2022-05-10,1,0,0,0,NA,NA,16157.1885,7919,24966.0755286773,9125.403,257.675,487.6,1014.9,2112.6,3494.5,5580.4,7919,11252.8,15630.3,23021.2,39401.8000000001,60881.2,83913.9,1.00160592085056,2188.58122679473,1782.16741895682,2022-05-10
