"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-04-15,2022-04-24,1,17219,17219,9,1,0,17219,17219,0,0,17219,17219,17219,17219,17219,17219,17219,17219,17219,17219,17219,17219,17219,NA,NA,NA,2022-04-24
"Reference: Fixed, Report: Day of Week",2022-04-16,2022-04-24,1,16006,16006,8,1,0,16024.672,16010,36.238874762084,5.9304,16006,16006,16006,16006,16007,16008,16010,16014,16021,16034,16060.1,16094,16127,0.999762292612372,1851.176229725,1844.24423767755,2022-04-24
"Reference: Fixed, Report: Day of Week",2022-04-17,2022-04-24,1,16159,16159,7,1,0,16230.939,16189.5,124.386692630891,39.2889,16159,16159,16160,16165,16171,16179,16189.5,16206,16226,16260,16332,16449.1,16572.175,1.00043521460288,1849.78647320825,1805.00887128025,2022-04-24
"Reference: Fixed, Report: Day of Week",2022-04-18,2022-04-24,1,20416,20416,6,1,0,20877.648,20611,923.004024536543,237.216,20421,20425,20436,20464,20499,20549.6,20611,20702.4,20827,21033,21486.5,22145.45,22908.55,1.00040947781164,1850.81994020096,1971.038329253,2022-04-24
"Reference: Fixed, Report: Day of Week",2022-04-19,2022-04-24,1,20047,20047,5,1,0,22918.788,21273.5,5679.80182871398,1494.4608,20078.975,20108.95,20179.9,20342,20551.7,20844.2,21273.5,21798.8,22604.2,23981.2,26803.1,30688.35,36137.3499999999,0.9998461158575,1959.37332880119,1888.201835,2022-04-24
"Reference: Fixed, Report: Day of Week",2022-04-20,2022-04-24,1,15697,15697,4,1,0,26867.3595,20552,18034.7712290148,5988.9627,15836.875,15951.95,16200.7,16796.8,17664.4,18856,20552,22839.4,26183.3,31765,43380.7,59166.95,79053.275,0.999499569787172,2199.89886344525,1735.75036505985,2022-04-24
"Reference: Fixed, Report: Day of Week",2022-04-21,2022-04-24,1,9368,9368,3,1,0,34476.7875,20022.5,40055.8696602691,13069.119,9685.875,9961.85,10543.5,11916.2,13702.8,16177.2,20022.5,25330.4,33336.1,46644.6,72970.9,112196.15,147094.5,0.99998567638956,1797.23680881702,1817.65753704907,2022-04-24
"Reference: Fixed, Report: Day of Week",2022-04-22,2022-04-24,1,0,0,2,NA,NA,30629.527,13547.5,59670.3374926648,16561.3833,400.875,711.55,1524.3,3243.2,5489.7,8980.2,13547.5,19676.8,29910,44060.6,74612.5000000001,111437.85,142672.825,0.999413312846946,1931.68644273384,1961.32218105729,2022-04-24
"Reference: Fixed, Report: Day of Week",2022-04-23,2022-04-24,1,0,0,1,NA,NA,28316.2345,14408.5,39706.6869168213,16663.6827,556.725,1001.65,1934.9,4108.6,6436.2,10061.6,14408.5,20156,29506.5,43542,68069.6,105078.75,144232.725,1.00089304105886,1968.20225026453,1878.45022155926,2022-04-24
"Reference: Fixed, Report: Day of Week",2022-04-24,2022-04-24,1,0,0,0,NA,NA,28881.593,15168.5,38843.5767952112,16895.7096,689.625,1145.45,2378.4,4645.4,7725.1,11050.4,15168.5,21950.2,29966.3,42238,70969.9,99252.4999999999,144273.55,1.0012225949315,2192.36949482785,1836.88114830632,2022-04-24
"Reference: Week, Report: Day of Week",2022-04-15,2022-04-24,1,17219,17219,9,1,0,17219,17219,0,0,17219,17219,17219,17219,17219,17219,17219,17219,17219,17219,17219,17219,17219,NA,NA,NA,2022-04-24
"Reference: Week, Report: Day of Week",2022-04-16,2022-04-24,1,16006,16006,8,1,0,16031.3383383383,16008,138.556871542407,2.9652,16006,16006,16006,16006,16006,16007,16008,16010,16015,16026,16058,16102.3,16181.45,NA,NA,NA,2022-04-24
"Reference: Week, Report: Day of Week",2022-04-17,2022-04-24,1,16159,16159,7,1,0,16236.6271271271,16179,166.364913763847,28.1694,16159,16159,16160,16162,16165,16171,16179,16193,16215,16255.6,16368,16505.3,16683.6,NA,NA,NA,2022-04-24
"Reference: Week, Report: Day of Week",2022-04-18,2022-04-24,1,20416,20416,6,1,0,20921.5565565566,20576,1062.1542670842,209.0466,20417,20420,20427,20447,20475,20513,20576,20660,20804.9,21060.2,21645.5,22505.15,23824.675,NA,NA,NA,2022-04-24
"Reference: Week, Report: Day of Week",2022-04-19,2022-04-24,1,20047,20047,5,1,0,22930.5970970971,21171,5035.59910595208,1423.296,20069,20093,20146.4,20298.8,20483.1,20753.4,21171,21765,22601.9,24015.8,27373.3,31675.9,37529.35,NA,NA,NA,2022-04-24
"Reference: Week, Report: Day of Week",2022-04-20,2022-04-24,1,15697,15697,4,1,0,27216.9284284284,20336.5,21212.3882375487,5831.8071,15824.85,15919.55,16163.4,16754.6,17607,18819.6,20336.5,22494.6,25974.8,31020.4,44789,60381.1499999999,81135.525,NA,NA,NA,2022-04-24
"Reference: Week, Report: Day of Week",2022-04-21,2022-04-24,1,9368,9368,3,1,0,33746.7897897898,20231,36528.3349066644,13637.6961,9584.925,9817.85,10351.2,11689,13700.9,16355.8,20231,25383,33293.4,45954.8,75336.1,102079.45,143575.675,NA,NA,NA,2022-04-24
"Reference: Week, Report: Day of Week",2022-04-22,2022-04-24,1,0,0,2,NA,NA,26970.9204204204,12558.5,40413.2683330514,15418.2987,289.925,618.45,1204.4,3052,5257,8639.4,12558.5,17946.8,28075.4,40515.6,68210,99589.2999999999,141299.55,NA,NA,NA,2022-04-24
"Reference: Week, Report: Day of Week",2022-04-23,2022-04-24,1,0,0,1,NA,NA,28192.0750750751,13858.5,42228.4102000822,16771.1712,369.625,733.65,1617.7,3424,5901.6,9321.8,13858.5,19638.2,30068.8,43105.6,69130.7,100926.7,138425.2,NA,NA,NA,2022-04-24
"Reference: Week, Report: Day of Week",2022-04-24,2022-04-24,1,0,0,0,NA,NA,30900.8378378378,15165.5,44761.4655268334,17116.617,614.725,1251.25,2209.4,4387.4,6978.3,10166.4,15165.5,22265.2,30429.3,45781,77626.6,117390.85,157621.925,NA,NA,NA,2022-04-24
