"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-04-25,2022-05-04,1,13363,13363,9,1,0.00291850632343037,13363,13363,0,0,13363,13363,13363,13363,13363,13363,13363,13363,13363,13363,13363,13363,13363,NA,NA,NA,2022-05-04
"Reference: Fixed, Report: Day of Week",2022-04-26,2022-05-04,1,11239,11239,8,1,0.00373698727644808,11245.9145,11240,16.8002176595038,1.4826,11239,11239,11239,11239,11239,11239,11240,11241,11243,11248,11258,11270.05,11294,0.999380474310802,2057.27086777291,1966.83537321505,2022-05-04
"Reference: Fixed, Report: Day of Week",2022-04-27,2022-05-04,1,10033,10033,7,1,0.00717631815010465,10064.0355,10042,70.3329197428187,13.3434,10033,10033,10033,10034,10036,10038,10042,10048,10056,10073,10112,10173.1,10231.05,1.00025990489169,1513.97340998418,1459.49300211727,2022-05-04
"Reference: Fixed, Report: Day of Week",2022-04-28,2022-05-04,1,8948,8948,6,1,0.0075994635672776,9015.164,8970,132.725525565237,29.652,8948,8948,8949,8952,8956.7,8963,8970,8983,9002.3,9037.2,9115,9229,9357,0.999679619188818,1917.0671270374,1669.84163432378,2022-05-04
"Reference: Fixed, Report: Day of Week",2022-04-29,2022-05-04,1,7889,7889,5,1,0.0141969831410825,7985.9645,7920,206.387514503231,41.5128,7889,7889,7891,7894,7900,7908,7920,7935,7965,8020.2,8150.2,8282.15,8454.075,0.999896932997659,1955.93675574614,2010.73421201487,2022-05-04
"Reference: Fixed, Report: Day of Week",2022-04-30,2022-05-04,1,6749,6749,4,1,0.0284486590606016,6962.551,6822,446.435457493974,93.4038,6749,6750,6754,6763,6776,6796,6822,6861,6915.3,7010.2,7256.1,7587.6,8163.3,1.00075725248666,2044.68035529255,2092.50900050633,2022-05-04
"Reference: Fixed, Report: Day of Week",2022-05-01,2022-05-04,1,7520,7520,3,1,0.143484042553191,8370.3685,7769,1850.98530599496,326.172,7523.975,7528,7539,7570,7611,7670,7769,7919.8,8155.6,8603.4,9592.2,11005.65,13038.375,0.999231814504912,2067.01213722776,1923.07511569468,2022-05-04
"Reference: Fixed, Report: Day of Week",2022-05-02,2022-05-04,1,9605,9605,2,1,0.588755856324831,14576.993,11140,10182.4783560136,1968.8928,9631,9664.95,9728,9902,10190.4,10564.6,11140,11919.6,13275,15963.8,21937,31876.1,40251.375,0.999228009916512,1929.96421007722,2006.88606675906,2022-05-04
"Reference: Fixed, Report: Day of Week",2022-05-03,2022-05-04,1,7275,7275,1,1,1,19881.6555,12852.5,19686.1964279218,6651.6849,7418,7553.9,7905.4,8780.8,9828.9,11150.2,12852.5,15285,19270,25456.4,38215.7,53991.8,82423.525,0.999788612408529,1972.60209816458,1935.78468184291,2022-05-04
"Reference: Fixed, Report: Day of Week",2022-05-04,2022-05-04,1,0,0,0,NA,NA,16294.9305,7886,24977.3798537967,8963.0583,327.925,659,1232.5,2384.2,3824.1,5784,7886,11799,16769.7,23825.4,39387.9,57728.8,74403.475,1.00012903701768,2114.38419827278,1818.23752378585,2022-05-04
"Reference: Week, Report: Day of Week",2022-04-25,2022-05-04,1,13363,13363,9,1,0.00291850632343037,13363,13363,0,0,13363,13363,13363,13363,13363,13363,13363,13363,13363,13363,13363,13363,13363,NA,NA,NA,2022-05-04
"Reference: Week, Report: Day of Week",2022-04-26,2022-05-04,1,11239,11239,8,1,0.00373698727644808,11246.0595,11240,19.9871134009154,1.4826,11239,11239,11239,11239,11239,11239,11240,11241,11243,11247,11258,11271,11288.025,1.00085341224043,1994.39362635917,1906.40285348863,2022-05-04
"Reference: Week, Report: Day of Week",2022-04-27,2022-05-04,1,10033,10033,7,1,0.00717631815010465,10061.3295,10041,62.8353727751009,11.8608,10033,10033,10033,10034,10035,10038,10041,10046,10054,10069,10106.1,10161,10219.025,1.00381383909092,1485.12123178591,1792.67614599679,2022-05-04
"Reference: Week, Report: Day of Week",2022-04-28,2022-05-04,1,8948,8948,6,1,0.0075994635672776,9018.431,8967,159.307522365835,25.2042,8948,8948,8949,8951.8,8955,8959,8967,8980,8999,9039.2,9128,9243,9429.375,1.00836990658048,1388.90665528221,1932.89291330054,2022-05-04
"Reference: Week, Report: Day of Week",2022-04-29,2022-05-04,1,7889,7889,5,1,0.0141969831410825,7985.5265,7921,196.661766042262,42.9954,7889,7889,7891,7894,7900,7909,7921,7940,7967,8014,8130,8301.1,8478.15,1.00177705831159,1994.73639173132,1921.90024318776,2022-05-04
"Reference: Week, Report: Day of Week",2022-04-30,2022-05-04,1,6749,6749,4,1,0.0284486590606016,6842.812,6763,364.401249711627,20.7564,6749,6749,6749,6750,6752,6756,6763,6776,6798,6840.2,6938,7118.1,7432.1,1.02592804721043,85.6961909832609,518.487055044216,2022-05-04
"Reference: Week, Report: Day of Week",2022-05-01,2022-05-04,1,7520,7520,3,1,0.143484042553191,8050.232,7628,1363.10530929129,152.7078,7520,7521,7523,7531,7550,7580,7628,7704.4,7832.3,8120.8,8837.1,9981.8,11546.725,1.01383123168801,578.15644604471,1899.63972190305,2022-05-04
"Reference: Week, Report: Day of Week",2022-05-02,2022-05-04,1,9605,9605,2,1,0.588755856324831,13992.808,10578,11074.4856414304,1335.8226,9614,9627.95,9660,9760.8,9938,10183.6,10578,11230,12561.3,15025,20444.8,29615.6,39173.125,1.00737662336168,1175.98906822246,1770.52387679091,2022-05-04
"Reference: Week, Report: Day of Week",2022-05-03,2022-05-04,1,7275,7275,1,1,1,22844.358,13495,26069.8364689845,7868.8995,7378.95,7483.95,7802.6,8642.6,9868.5,11500.8,13495,16444,21012.9,29088.2,47625.3,70082.6,98044.4749999997,1.00326487084699,1934.34448006886,1878.39820056851,2022-05-04
"Reference: Week, Report: Day of Week",2022-05-04,2022-05-04,1,0,0,0,NA,NA,18171.093,8370.5,30962.2738483187,10000.137,191,372.8,826.6,2132.6,3500.7,5581.8,8370.5,12346.4,17767.9,25869,44813.8,65402.9,90778.2249999999,1.00459352033753,1987.69996794977,1811.02899262077,2022-05-04
