"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-05-21,2022-05-30,1,4209,4209,9,1,0.00451413637443573,4209,4209,0,0,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,NA,NA,NA,2022-05-30
"Reference: Fixed, Report: Day of Week",2022-05-22,2022-05-30,1,5126,5126,8,1,0.00292625829106516,5128.8475,5127,4.66091255044562,1.4826,5126,5126,5126,5126,5126,5127,5127,5128,5129,5131,5134,5138,5142,0.999703425286497,2141.91639965374,1779.62599297638,2022-05-30
"Reference: Fixed, Report: Day of Week",2022-05-23,2022-05-30,1,6210,6210,7,1,0.0037037037037037,6227.313,6219,22.9526783561714,10.3782,6210,6210,6211,6212,6215,6217,6219,6223,6229,6236,6252,6271,6292,0.999831882901852,2064.14515970014,1969.69933374594,2022-05-30
"Reference: Fixed, Report: Day of Week",2022-05-24,2022-05-30,1,5530,5530,6,1,0.0206148282097649,5630.808,5586,132.52147035878,60.7866,5533,5535,5539,5548,5558,5571,5586,5607,5636,5677.2,5773.1,5881,5998.075,1.00064748510393,2256.71793909518,2138.28992602424,2022-05-30
"Reference: Fixed, Report: Day of Week",2022-05-25,2022-05-30,1,5095,5095,5,1,0.0796859666339549,5536.3575,5332,647.432800612855,259.455,5109,5117,5132,5170,5211,5261.6,5332,5419.4,5540.3,5741.2,6193.1,6663.25,7052.3,0.999958416547502,1994.5775063978,1892.70048002275,2022-05-30
"Reference: Fixed, Report: Day of Week",2022-05-26,2022-05-30,1,4709,4709,4,1,0.37523890422595,5907.044,5345,1683.29413699443,692.3742,4752,4773,4816.9,4906.8,5024,5165.6,5345,5578.4,5926.3,6544,7543.4,8895.7,10264.225,1.00057109981681,2052.45346043197,1816.07683245588,2022-05-30
"Reference: Fixed, Report: Day of Week",2022-05-27,2022-05-30,1,4241,4241,3,1,1,5983.116,5168,2351.00803548934,1011.1332,4293,4326,4389,4538.8,4705,4910.6,5168,5552.8,6016.6,6871.2,8393.2,10337.45,12402.1,0.999854126887222,1968.92838448758,1578.02526744642,2022-05-30
"Reference: Fixed, Report: Day of Week",2022-05-28,2022-05-30,1,3805,3805,2,1,1,6845.813,5487,3866.73220782284,1779.12,3931,4004.9,4114,4344,4633.7,5045.6,5487,6059,6986.2,8365.8,11352,14405.95,17822.2,0.999639186359528,1957.92351885516,1896.63035632619,2022-05-30
"Reference: Fixed, Report: Day of Week",2022-05-29,2022-05-30,1,3113,3113,1,1,1,9139.5515,7176.5,6806.85066373039,3968.1789,3430.825,3569.8,3888,4537,5231.2,6072.2,7176.5,8252,9974.9,12229.4,16343.1,20772.9,27514.6749999999,1.00020095840423,2052.20640188877,1861.14708922204,2022-05-30
"Reference: Fixed, Report: Day of Week",2022-05-30,2022-05-30,1,0,0,0,NA,NA,7204.3505,5054.5,7588.93317416953,4370.7048,626.85,964.85,1372.3,2231.6,3050.4,3933.8,5054.5,6535.2,8226.2,10716.4,14932.2,19952,25112.75,1.00071223222688,1891.34876610131,1980.63309453089,2022-05-30
"Reference: Week, Report: Day of Week",2022-05-21,2022-05-30,1,4209,4209,9,1,0.00451413637443573,4209,4209,0,0,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,NA,NA,NA,2022-05-30
"Reference: Week, Report: Day of Week",2022-05-22,2022-05-30,1,5126,5126,8,1,0.00292625829106516,5128.5215,5127,4.35591836038983,1.4826,5126,5126,5126,5126,5126,5126,5127,5128,5129,5130,5133,5136,5141,1.00330498110467,1649.89425543984,1976.57832810676,2022-05-30
"Reference: Week, Report: Day of Week",2022-05-23,2022-05-30,1,6210,6210,7,1,0.0037037037037037,6226.809,6219,22.1339439489976,10.3782,6210,6210,6211,6212,6214,6216,6219,6223,6228,6236,6252,6271,6291,0.99973475915544,1836.46197399278,1808.52412119605,2022-05-30
"Reference: Week, Report: Day of Week",2022-05-24,2022-05-30,1,5530,5530,6,1,0.0206148282097649,5634.958,5584.5,147.993669794183,60.0453,5532,5534,5538.9,5547,5557,5569,5584.5,5608,5638,5686.4,5786,5912,6016,1.00134110725076,2060.72559620866,1908.3442162958,2022-05-30
"Reference: Week, Report: Day of Week",2022-05-25,2022-05-30,1,5095,5095,5,1,0.0796859666339549,5566.7115,5352.5,647.871018564728,279.4701,5111,5122,5138,5174,5221.7,5278,5352.5,5446.8,5578,5789.2,6248.4,6748.2,7217.3,1.00067114963873,1855.36866191535,1717.9880317993,2022-05-30
"Reference: Week, Report: Day of Week",2022-05-26,2022-05-30,1,4709,4709,4,1,0.37523890422595,5907.2105,5338.5,1651.64685113077,684.9612,4739,4769.95,4808.9,4907.8,5030.4,5167.4,5338.5,5587,5929.3,6526.2,7556.2,9030.05,10474.65,1.00095169287368,2162.79128306047,1506.93978654903,2022-05-30
"Reference: Week, Report: Day of Week",2022-05-27,2022-05-30,1,4241,4241,3,1,1,6035.406,5307,2229.18683517938,1154.9454,4285.975,4326.95,4392.9,4549.6,4735.4,4993,5307,5672,6138.8,6994.8,8463.2,10597.55,12449.025,0.999350394067537,2117.61235909792,2015.76212970058,2022-05-30
"Reference: Week, Report: Day of Week",2022-05-28,2022-05-30,1,3805,3805,2,1,1,6727.4275,5465.5,3616.58105397954,1794.6873,3900.975,3953,4070.9,4320.8,4643.7,5045.8,5465.5,6027.8,6965,8260.2,11003.6,13962.05,16638.375,1.00226454550917,1875.93255939308,1776.26033642402,2022-05-30
"Reference: Week, Report: Day of Week",2022-05-29,2022-05-30,1,3113,3113,1,1,1,9596.3595,7198,7127.59859132789,3868.8447,3447.925,3645.95,4028,4719.6,5398.2,6216.8,7198,8545,10188.5,12925.6,18486.6,23743.45,28536.425,1.00009716067476,1970.39323961784,2089.5779491871,2022-05-30
"Reference: Week, Report: Day of Week",2022-05-30,2022-05-30,1,0,0,0,NA,NA,7521.7765,5231,7675.21424635244,4380.3417,613.95,913.55,1417.9,2295.4,3247.7,4151.6,5231,6559.2,8237.2,10861.4,15990.1,21483.15,29967.4,1.00210017460749,2095.03279988736,1987.02283295807,2022-05-30
