"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-05-13,2022-05-22,1,5701,5701,9,1,0,5701,5701,0,0,5701,5701,5701,5701,5701,5701,5701,5701,5701,5701,5701,5701,5701,NA,NA,NA,2022-05-22
"Reference: Fixed, Report: Day of Week",2022-05-14,2022-05-22,1,5055,5055,8,1,0,5058.3655,5056,5.98429742391109,1.4826,5055,5055,5055,5055,5055,5055,5056,5057,5058,5060,5065,5070,5076,0.999683636958074,1927.33829282084,2063.09874096334,2022-05-22
"Reference: Fixed, Report: Day of Week",2022-05-15,2022-05-22,1,6654,6654,7,1,0,6667.9505,6661,20.2969710367491,8.8956,6654,6654,6654,6656,6657,6659,6661,6664,6669,6676,6688,6704,6723,0.999278874208683,2097.5381004003,1938.14305049828,2022-05-22
"Reference: Fixed, Report: Day of Week",2022-05-16,2022-05-22,1,7787,7787,6,1,0,7874.817,7832,130.716900074101,50.4084,7788,7789,7792,7800,7808,7818,7832,7850,7874,7913,8000.1,8114,8249,1.00086253158562,1947.893747301,1591.85174199106,2022-05-22
"Reference: Fixed, Report: Day of Week",2022-05-17,2022-05-22,1,6573,6573,5,1,0,7143.0355,6858,910.013461158402,309.8634,6584,6593.95,6615,6663,6715,6778.6,6858,6967,7133,7414,7985.1,8641.05,9205.15,1.00034936809555,2129.2125317881,1692.47214188952,2022-05-22
"Reference: Fixed, Report: Day of Week",2022-05-18,2022-05-22,1,5904,5904,4,1,0,8394.8945,7094.5,3709.68198887709,1311.3597,5958.975,6005.95,6111.9,6278,6480,6734,7094.5,7602.4,8361.6,9631.2,12166.9,14778.8,18903.475,1.00095968426107,1906.84250149121,1959.64378271791,2022-05-22
"Reference: Fixed, Report: Day of Week",2022-05-19,2022-05-22,1,3723,3723,3,1,0,10700.866,7263,9501.77321062322,4006.7265,3857.975,4006.75,4222.9,4762.4,5461.8,6204.2,7263,8722.4,11018.6,14309.4,21060.5,29696.5,38151.3,0.999627655992675,2180.39256057356,2038.37462031862,2022-05-22
"Reference: Fixed, Report: Day of Week",2022-05-20,2022-05-22,1,0,0,2,NA,NA,8241.6315,4287,11082.3101226024,4716.8919,215.875,360.6,653.5,1372.8,2167,3148.6,4287,6100.2,8554,12353.2,19721,28891.7,40897.05,0.999682741790325,2044.2455634901,1963.52894381438,2022-05-22
"Reference: Fixed, Report: Day of Week",2022-05-21,2022-05-22,1,0,0,1,NA,NA,8617.5075,5319.5,10620.3889208616,5347.7382,273.95,515.45,974,1823.8,2744.8,3890,5319.5,7084.2,9347.2,13117,19944.2,27965.75,36830.425,0.999476318374079,2030.55484516491,2006.94267216733,2022-05-22
"Reference: Fixed, Report: Day of Week",2022-05-22,2022-05-22,1,0,0,0,NA,NA,8696.233,5432,10991.2997882065,5271.3843,414.825,659,1075.9,1963.8,2924.4,4055.8,5432,7081,9315.6,12703.8,18951.3,25737.6,37748.1,0.999907921823964,1919.42188712477,1937.047980985,2022-05-22
"Reference: Week, Report: Day of Week",2022-05-13,2022-05-22,1,5701,5701,9,1,0,5701,5701,0,0,5701,5701,5701,5701,5701,5701,5701,5701,5701,5701,5701,5701,5701,NA,NA,NA,2022-05-22
"Reference: Week, Report: Day of Week",2022-05-14,2022-05-22,1,5055,5055,8,1,0,5059.488,5056,14.4869870020028,1.4826,5055,5055,5055,5055,5055,5055,5056,5056,5057,5059,5065,5074,5090.025,1.04998881772568,30.9991340028148,33.1874958182221,2022-05-22
"Reference: Week, Report: Day of Week",2022-05-15,2022-05-22,1,6654,6654,7,1,0,6670.6785,6659,62.1088310242239,7.413,6654,6654,6654,6655,6656,6657,6659,6662,6667,6675,6691,6711,6749.075,1.05105797281984,29.7423126622064,178.349603082443,2022-05-22
"Reference: Week, Report: Day of Week",2022-05-16,2022-05-22,1,7787,7787,6,1,0,7874.709,7822,149.456207291464,41.5128,7787.975,7789,7791,7796,7802,7810,7822,7838,7864,7908.2,8013,8142.2,8308.275,1.01970458116447,487.175284878196,893.043840567435,2022-05-22
"Reference: Week, Report: Day of Week",2022-05-17,2022-05-22,1,6573,6573,5,1,0,7126.444,6821.5,813.651164795446,295.7787,6581,6588,6604,6644,6692,6751.6,6821.5,6944,7112.3,7411.6,8009.7,8729.7,9481.625,1.00738943444438,1213.38661806298,1782.21823760823,2022-05-22
"Reference: Week, Report: Day of Week",2022-05-18,2022-05-22,1,5904,5904,4,1,0,8576.3345,7189.5,4107.96036614214,1475.9283,5954.975,6001.9,6085.9,6266.8,6497.4,6778.8,7189.5,7689.8,8500.8,9835.2,12501.9,15500.9,20215.975,1.00528145420572,1758.00790909385,1594.67349749606,2022-05-22
"Reference: Week, Report: Day of Week",2022-05-19,2022-05-22,1,3723,3723,3,1,0,10808.3925,7208.5,10298.5635164179,4061.5827,3888.875,3989.95,4177.6,4658.4,5289.4,6086.8,7208.5,8806,10841.4,14217.4,21152.2,30370.1,38328.55,0.999888047310612,2015.60794422021,1816.48706236376,2022-05-22
"Reference: Week, Report: Day of Week",2022-05-20,2022-05-22,1,0,0,2,NA,NA,8507.9385,4410.5,11724.9709899033,4893.3213,223.975,360.4,664.3,1362.8,2287.7,3261.6,4410.5,6005.4,8559.3,12942,20145.4,30590.85,41979.875,1.00022677031276,1947.64951248857,1941.30682046865,2022-05-22
"Reference: Week, Report: Day of Week",2022-05-21,2022-05-22,1,0,0,1,NA,NA,8815.0555,4983,11428.2914350301,5449.2963,294.925,436.9,772.7,1545.4,2379.2,3613.6,4983,6804.6,9600.4,13467.6,20337.9,29191.35,41053.2499999999,1.00089529665284,1835.80751482535,1071.65437468404,2022-05-22
"Reference: Week, Report: Day of Week",2022-05-22,2022-05-22,1,0,0,0,NA,NA,9062.562,5430.5,12085.1574964505,5304.0015,423.75,684.65,1146.7,2091.4,3099.2,4183.8,5430.5,7059,9683.5,13088.6,19789.1,29653.55,37813.4249999999,1.00065947198471,1728.9814236046,1748.16170781337,2022-05-22
