"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-04-28,2022-05-07,1,8991,8991,9,1,0,8991,8991,0,0,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,NA,NA,NA,2022-05-07
"Reference: Fixed, Report: Day of Week",2022-04-29,2022-05-07,1,7948,7948,8,1,0,7953.495,7949,12.686545992689,1.4826,7948,7948,7948,7948,7948,7948,7949,7950,7952,7955,7964,7974,7986,0.99971340066835,1900.33157890065,1869.95349956072,2022-05-07
"Reference: Fixed, Report: Day of Week",2022-04-30,2022-05-07,1,6841,6841,7,1,0,6849.9325,6842,21.6041503745624,1.4826,6841,6841,6841,6841,6841,6841,6842,6844,6846,6853,6866,6881,6905.025,1.00184141813198,1939.17735548028,1936.76158471675,2022-05-07
"Reference: Fixed, Report: Day of Week",2022-05-01,2022-05-07,1,7661,7661,6,1,0,7691.908,7672,57.3646396915685,16.3086,7661,7661,7661,7662,7664,7668,7672,7679,7688,7705,7742.1,7789.05,7845.125,1.00027391359809,2128.42946134325,1962.97069850352,2022-05-07
"Reference: Fixed, Report: Day of Week",2022-05-02,2022-05-07,1,10224,10224,5,1,0,10414.222,10297,332.648385220934,93.4038,10224,10226,10230,10239,10252,10268,10297,10335,10396,10491.2,10709.1,10990.15,11353.25,0.999289617311638,1911.5380030521,1697.99483206142,2022-05-07
"Reference: Fixed, Report: Day of Week",2022-05-03,2022-05-07,1,10823,10823,4,1,0,12046.431,11288.5,2214.00910598843,587.8509,10829,10838.95,10863,10922.8,11010,11122,11288.5,11537.8,11895.4,12542,13905.6,15652.2,18058.45,1.00121380543663,2108.41404035105,1832.07925278095,2022-05-07
"Reference: Fixed, Report: Day of Week",2022-05-04,2022-05-07,1,9119,9119,3,1,0,14807.7835,11195.5,11206.5766104681,2660.5257,9158.975,9194,9305.9,9569.8,9963.7,10518.2,11195.5,12316.8,14010.6,17160.6,22612.2,30883.75,42279.6,1.00273686612243,1692.17304416765,2049.64231126152,2022-05-07
"Reference: Fixed, Report: Day of Week",2022-05-05,2022-05-07,1,5646,5646,2,1,0,17286.3685,10700.5,18469.9179348737,6473.0316,5728.975,5825.5,6032.9,6612.8,7532,8802.6,10700.5,13128.8,17048.7,23368.8,35636.8,50856.25,64222.5499999999,1.00116845851115,2046.96932189346,2080.73969462078,2022-05-07
"Reference: Fixed, Report: Day of Week",2022-05-06,2022-05-07,1,0,0,1,NA,NA,14363.5835,5908,23548.7709724984,7446.3585,103.975,274,548.7,1338.2,2408.7,3841.2,5908,9121.4,13690.3,21766,36439.3,57817.75,75401.9999999998,0.999961752481243,2093.26245561548,2006.18218980692,2022-05-07
"Reference: Fixed, Report: Day of Week",2022-05-07,2022-05-07,1,0,0,0,NA,NA,14839.5675,6155.5,23765.7431065209,7642.803,164.95,304.8,622,1435.4,2444.5,4111.2,6155.5,9308,13771.8,21255.8,38097.3,58481.2,82699.9749999995,1.00159472045232,2081.11667041049,1698.01818673399,2022-05-07
"Reference: Week, Report: Day of Week",2022-04-28,2022-05-07,1,8991,8991,9,1,0,8991,8991,0,0,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,NA,NA,NA,2022-05-07
"Reference: Week, Report: Day of Week",2022-04-29,2022-05-07,1,7948,7948,8,1,0,7953.8865,7949,13.3125215254167,1.4826,7948,7948,7948,7948,7948,7948,7949,7950,7952,7956.2,7966,7975,7991.025,0.999999212173834,1763.51579962925,1825.19211591176,2022-05-07
"Reference: Week, Report: Day of Week",2022-04-30,2022-05-07,1,6841,6841,7,1,0,6854.2785,6842,45.540881894314,1.4826,6841,6841,6841,6841,6841,6841,6842,6843,6846,6853,6870,6905.05,6947.05,1.03456837737691,85.3546071331915,250.312144746002,2022-05-07
"Reference: Week, Report: Day of Week",2022-05-01,2022-05-07,1,7661,7661,6,1,0,7703.1935,7671,91.4488901381736,14.826,7661,7661,7661,7662,7663,7666,7671,7679,7692,7717,7773,7853.2,7939.05,1.04928999241379,32.8250332035807,1538.11524114239,2022-05-07
"Reference: Week, Report: Day of Week",2022-05-02,2022-05-07,1,10224,10224,5,1,0,10457.9845,10297,523.544649251265,97.8516,10224,10225,10228,10236,10248,10266,10297,10339,10404.3,10515.2,10807.4,11223.3,11771.075,1.02927402940565,79.2279499697811,1402.55954949678,2022-05-07
"Reference: Week, Report: Day of Week",2022-05-03,2022-05-07,1,10823,10823,4,1,0,12375.906,11371.5,3009.45208951788,699.0459,10830,10840.95,10866,10933.8,11043,11176.2,11371.5,11636,12075,12865.8,14679.3,16998.25,21115.15,1.00458437203263,1982.98342984592,1940.80040738137,2022-05-07
"Reference: Week, Report: Day of Week",2022-05-04,2022-05-07,1,9119,9119,3,1,0,15282.084,11385,11426.5130652951,3011.9019,9159.975,9196.85,9287.8,9530.8,9919.4,10457.4,11385,12780.8,14380.9,17591,24533.9,34313.55,44516.9,1.00127060162695,1928.88063612975,1925.71561904591,2022-05-07
"Reference: Week, Report: Day of Week",2022-05-05,2022-05-07,1,5646,5646,2,1,0,19145.6925,11435.5,24778.7606390907,7269.9291,5755.975,5879.8,6117.8,6768.8,7861.4,9455,11435.5,13984.2,17543.3,24429.8,39061.8,59063.5,77829.825,1.0000526256761,2138.34400712522,1939.32225835326,2022-05-07
"Reference: Week, Report: Day of Week",2022-05-06,2022-05-07,1,0,0,1,NA,NA,14916.5465,6301,24256.8338697063,7912.6362,116.95,243.65,517.8,1419.8,2591.1,4290.4,6301,9474.6,13931.9,21492.4,39317.7,58460.5,84065.5749999998,1.00211904243756,2055.94392117296,1783.77463061734,2022-05-07
"Reference: Week, Report: Day of Week",2022-05-07,2022-05-07,1,0,0,0,NA,NA,14972.477,6853.5,22258.7998030399,8438.2179,170,322.95,741.9,1606,2806.7,4631.4,6853.5,10035.6,14495.3,22459.6,38080.5,57828.35,78640.275,0.999831786152932,2124.93703105917,2048.09150314437,2022-05-07
