"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-06-20,2022-06-22,1,15860,15860,2,1,0.277049180327869,20487.217,18480.5,6320.86671263605,2593.0674,16062.975,16173.95,16388.8,16826,17264.5,17798.8,18480.5,19404.8,20565.3,22586.4,26820.5,31698.7,37759.3,1.00023286685971,2120.50110010141,1650.97878805309,2022-06-22
"Reference: Fixed, Report: Day of Week",2022-06-21,2022-06-22,1,11778,11778,1,1,1,23174.966,19362,12683.1724827804,7264.74,12314.95,12670.8,13267,14558.8,15891.4,17640.2,19362,21615.4,24488.3,29116.2,36970.6,46610.6,54883.9,1.00129234416443,1741.78736693325,1963.72844790667,2022-06-22
"Reference: Fixed, Report: Day of Week",2022-06-22,2022-06-22,1,0,0,0,NA,NA,14520.7625,9559,16629.3150309715,9165.4332,809.95,1214.75,1873.7,3506.2,5159.5,7244.4,9559,12338.4,15961.3,21808.8,32735.9,44283.1,59376.55,0.999942201980939,1794.74128196952,1874.18047494364,2022-06-22
"Reference: Week, Report: Day of Week",2022-06-13,2022-06-22,1,12872,12872,9,1,0.000932256059664388,12872,12872,0,0,12872,12872,12872,12872,12872,12872,12872,12872,12872,12872,12872,12872,12872,NA,NA,NA,2022-06-22
"Reference: Week, Report: Day of Week",2022-06-14,2022-06-22,1,12550,12550,8,1,0.00239043824701195,12552.804,12551,5.58499597941172,1.4826,12550,12550,12550,12550,12550,12550,12551,12551,12553,12554,12558,12562,12567,1.00224408192677,1883.08659100601,1601.90379145592,2022-06-22
"Reference: Week, Report: Day of Week",2022-06-15,2022-06-22,1,12297,12297,7,1,0.00300886395055705,12306.671,12302,12.8943744107934,5.9304,12297,12297,12297,12298,12299,12300,12302,12304,12307,12312,12322,12332,12341.025,1.01017403929702,1359.68841057612,1797.61458849051,2022-06-22
"Reference: Week, Report: Day of Week",2022-06-16,2022-06-22,1,11798,11798,6,1,0.0100016952025767,11819.402,11810,32.8767065704194,13.3434,11798,11799,11799.9,11802,11804,11807,11810,11814,11819,11828,11847,11869,11901.025,1.01326521743692,1236.8732420411,1707.14872032619,2022-06-22
"Reference: Week, Report: Day of Week",2022-06-17,2022-06-22,1,11509,11509,5,1,0.0142497176123034,11538.2295,11525,40.5696287527822,17.7912,11509,11510,11511,11514,11517,11521,11525,11531,11540,11552,11576,11608,11648.025,1.00978034942291,1157.73651755771,1490.38722424083,2022-06-22
"Reference: Week, Report: Day of Week",2022-06-18,2022-06-22,1,11474,11474,4,1,0.0159491023182848,11512.315,11485,75.7362645361054,16.3086,11474,11474,11474,11475,11477,11480,11485,11493,11505,11528,11574,11625,11735.075,1.3128512647156,5.03324382662516,16.9519762018008,2022-06-22
"Reference: Week, Report: Day of Week",2022-06-19,2022-06-22,1,14286,14286,3,1,0.0331093378132437,14655.6015,14433,680.521819393828,185.325,14288,14291,14297,14316,14341,14379,14433,14503,14610.6,14792.2,15213,15772.25,16466.975,1.1091299659076,12.3825437505488,201.278948295441,2022-06-22
"Reference: Week, Report: Day of Week",2022-06-20,2022-06-22,1,15860,15860,2,1,0.277049180327869,19473.6835,17606,5644.55843217828,1918.4844,15917.975,15991.95,16127,16400,16694.7,17092.2,17606,18272,19293.2,21125.4,24916.5,28464.6,34980.425,1.03610541550098,62.8894823144976,1170.7802122248,2022-06-22
"Reference: Week, Report: Day of Week",2022-06-21,2022-06-22,1,11778,11778,1,1,1,23826.0615,18892.5,15914.4737199698,7339.6113,12204.825,12476,13021.9,14151,15517.5,17140.6,18892.5,21397.6,24605.3,29335.2,39025,51452.35,64101.3,1.00628309655647,1926.26049041132,1781.39064527207,2022-06-22
"Reference: Week, Report: Day of Week",2022-06-22,2022-06-22,1,0,0,0,NA,NA,16329.511,10059,22990.3992672401,9933.42,676.15,1048.9,1908.4,3610.4,5580.5,7543,10059,13099.6,17526.9,23439.6,35110.5,50209.25,67782.425,1.00240920864418,2095.83191441918,1935.89772590241,2022-06-22
