"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-03-27,2022-03-27,1,0,0,0,NA,NA,49016.6535,34344,48131.0966238621,30260.6073,4103.125,6008.9,8741.5,14400.2,19928.5,25883.8,34344,44229.8,56145.7,74889.8,107345.7,144550,185847.775,1.00617211804035,1702.12322376171,1757.04067958824,2022-03-27
"Reference: Week, Report: Day of Week",2022-03-18,2022-03-27,1,61520,61520,9,1,0,61520,61520,0,0,61520,61520,61520,61520,61520,61520,61520,61520,61520,61520,61520,61520,61520,NA,NA,NA,2022-03-27
"Reference: Week, Report: Day of Week",2022-03-19,2022-03-27,1,54835,54835,8,1,0,54858.5824454592,54847,33.5173214754668,16.3086,54835,54835,54835,54837,54839,54842,54847,54852,54860,54873,54897,54917.5,54954.5,NA,NA,NA,2022-03-27
"Reference: Week, Report: Day of Week",2022-03-20,2022-03-27,1,66557,66557,7,1,0,66615.0761035008,66593,66.5271921981072,38.5476,66558,66560,66563,66569,66575,66583,66593,66606,66621,66649,66691,66744,66794.75,NA,NA,NA,2022-03-27
"Reference: Week, Report: Day of Week",2022-03-21,2022-03-27,1,89079,89079,6,1,0,89449.6418061898,89302,414.790345865148,222.39,89100.25,89111,89130,89166,89194,89242,89302,89379,89498,89677,89955,90241.5,90634.25,NA,NA,NA,2022-03-27
"Reference: Week, Report: Day of Week",2022-03-22,2022-03-27,1,79797,79797,5,1,0,81138.0811770675,80619,1419.67144068559,825.8082,79884,79923.5,79990,80109,80226,80400,80619,80906,81343,81958,83028,84092.5,85094.25,NA,NA,NA,2022-03-27
"Reference: Week, Report: Day of Week",2022-03-23,2022-03-27,1,68610,68610,4,1,0,74258.4850329782,71781,7025.44689332415,3310.6458,68902,69023,69230,69670,70158,70815,71781,72942,74664,77542,82681,87309.5,93628,NA,NA,NA,2022-03-27
"Reference: Week, Report: Day of Week",2022-03-24,2022-03-27,1,33064,33064,3,1,0,61007.9203450025,49968,32860.5729421528,18219.6714,34270.5,34811,35689,38014,40684,44846,49968,55840,63932,77272,101994,130789,155089.75,NA,NA,NA,2022-03-27
"Reference: Week, Report: Day of Week",2022-03-25,2022-03-27,1,0,0,2,NA,NA,42545.0781329274,22040,53453.2444695056,25856.544,1317.5,1961.5,3169,6271,10081,15190,22040,33056,46837,68018,107810,149900.5,188560.75,NA,NA,NA,2022-03-27
"Reference: Week, Report: Day of Week",2022-03-26,2022-03-27,1,0,0,1,NA,NA,48705.0071029934,27039,62355.1267378827,30930.0012,1388,2356,4162,7524,12336,17921,27039,39766,54373,74954,119150,164950.5,223896.75,NA,NA,NA,2022-03-27
"Reference: Week, Report: Day of Week",2022-03-27,2022-03-27,1,0,0,0,NA,NA,45060.9401319127,30833,45942.4589754525,28124.922,3736,5091.5,7758,12653,18089,24025,30833,39396,51335,67434,99585,131036,165025.75,NA,NA,NA,2022-03-27
