"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-04-17,2022-04-26,1,16203,16203,9,1,0,16203,16203,0,0,16203,16203,16203,16203,16203,16203,16203,16203,16203,16203,16203,16203,16203,NA,NA,NA,2022-04-26
"Reference: Fixed, Report: Day of Week",2022-04-18,2022-04-26,1,20463,20463,8,1,0,20474.0705,20465,24.5290718828438,2.9652,20463,20463,20463,20463,20463,20464,20465,20467,20471,20478,20495,20514.05,20544,0.999146727115871,2072.71528390531,1966.50715749243,2022-04-26
"Reference: Fixed, Report: Day of Week",2022-04-19,2022-04-26,1,20448,20448,7,1,0,20513.285,20470,122.619148189634,29.652,20448,20448,20449,20451,20455,20461,20470,20483,20506,20540,20618,20724.15,20841.15,0.999902028015777,1969.31597975806,1930.70306913101,2022-04-26
"Reference: Fixed, Report: Day of Week",2022-04-20,2022-04-26,1,16759,16759,6,1,0,17030.655,16847,686.545722067543,112.6776,16760,16761,16766.9,16777,16793,16813.6,16847,16897.4,16976,17097.4,17381.4,17873.05,18415.3,1.00098745768202,2134.68475754318,1825.91037343142,2022-04-26
"Reference: Fixed, Report: Day of Week",2022-04-21,2022-04-26,1,14304,14304,5,1,0,14864.535,14484,1115.59872581207,225.3552,14307,14312,14322,14345,14379.7,14419,14484,14585.4,14748,15067,15734.3,16586.3,17948.675,0.999254683592299,1904.58638027257,2049.01613158651,2022-04-26
"Reference: Fixed, Report: Day of Week",2022-04-22,2022-04-26,1,11940,11940,4,1,0,12789.0385,12209.5,1825.02885735619,349.1523,11945,11952,11963,11994,12038.7,12113.6,12209.5,12373,12609,13015.6,13963.2,15338.8,17414.1,1.00111090050939,1893.68013471441,1921.263592031,2022-04-26
"Reference: Fixed, Report: Day of Week",2022-04-23,2022-04-26,1,9573,9573,3,1,0,11421.836,10164,3790.16101060986,763.539,9583,9592,9619,9692.8,9786,9941,10164,10481.6,11028,11921.4,14197.1,17118.45,22149.5,0.99985704346736,1772.06926058566,1800.67321322777,2022-04-26
"Reference: Fixed, Report: Day of Week",2022-04-24,2022-04-26,1,7527,7527,2,1,0,13202.1735,9456,10342.2050150674,2462.5986,7580,7613.9,7706,7928.8,8261,8724.2,9456,10590.2,12286.1,15386.2,22224.1,32626.85,39397.6499999999,1.00068730352433,2097.9994580974,1899.29330002927,2022-04-26
"Reference: Fixed, Report: Day of Week",2022-04-25,2022-04-26,1,0,0,1,NA,NA,15589.176,6585.5,23838.5034423768,8085.3591,162.975,339.9,699.8,1676,2852.2,4443.4,6585.5,10019.8,14617.7,23697.8,38770.3,63387.4,88595.1249999998,0.999422252795238,1834.43928077528,1926.53256968042,2022-04-26
"Reference: Fixed, Report: Day of Week",2022-04-26,2022-04-26,1,0,0,0,NA,NA,19842.85,10419,27280.4539352804,11461.2393,454.925,791,1493.9,3108.8,4883.2,7434.6,10419,14267.6,19688.5,29716.4,51474.5,69677.7,92143.125,1.00168577222315,1653.45450210362,1732.22032965607,2022-04-26
"Reference: Week, Report: Day of Week",2022-04-17,2022-04-26,1,16203,16203,9,1,0,16203,16203,0,0,16203,16203,16203,16203,16203,16203,16203,16203,16203,16203,16203,16203,16203,NA,NA,NA,2022-04-26
"Reference: Week, Report: Day of Week",2022-04-18,2022-04-26,1,20463,20463,8,1,0,20474.3765,20464,30.4041766000555,1.4826,20463,20463,20463,20463,20463,20463,20464,20466,20469,20476,20493,20519,20555,1.00515486193058,1577.42902501593,1968.58319209448,2022-04-26
"Reference: Week, Report: Day of Week",2022-04-19,2022-04-26,1,20448,20448,7,1,0,20511.402,20467,133.252014790482,26.6868,20448,20448,20448,20450,20454,20459,20467,20479,20499,20531,20606.2,20720.05,20861.225,1.00964857841768,1290.08043493184,1888.89196507084,2022-04-26
"Reference: Week, Report: Day of Week",2022-04-20,2022-04-26,1,16759,16759,6,1,0,16999.593,16827,593.591525209382,90.4386,16760,16761,16764,16772.8,16784,16800,16827,16867.4,16932,17046.2,17352.1,17780.55,18373.45,1.00409213179397,1622.70418223966,1889.94231044538,2022-04-26
"Reference: Week, Report: Day of Week",2022-04-21,2022-04-26,1,14304,14304,5,1,0,14891.0175,14460,1318.12767495318,203.1162,14307,14310,14318,14336,14362,14401,14460,14559,14700,15029.2,15724.2,16865.05,18111.375,1.00462222564483,1404.34506103029,1889.73535656515,2022-04-26
"Reference: Week, Report: Day of Week",2022-04-22,2022-04-26,1,11940,11940,4,1,0,12807.372,12189,2027.09171302694,321.7242,11945,11950,11961,11994,12038,12104.6,12189,12324,12549,12972.6,14109.9,15738.2,17949,1.00074913804818,2100.03306691206,2046.07280976607,2022-04-26
"Reference: Week, Report: Day of Week",2022-04-23,2022-04-26,1,9573,9573,3,1,0,11814.4115,10189.5,4857.23885657507,828.0321,9577,9583,9609,9685,9794,9962.2,10189.5,10555,11238,12365.4,15220.9,19285,24380.2,1.02939430325134,55.3732798400041,111.563924814112,2022-04-26
"Reference: Week, Report: Day of Week",2022-04-24,2022-04-26,1,7527,7527,2,1,0,14896.0965,10014,15377.7149752854,3235.7745,7576.975,7625.95,7736.8,7995,8382.7,9027,10014,11527.2,13662.9,17530.2,25660.5,37236.6,52510.7749999999,1.00090072006989,1150.21204898963,1326.20884624664,2022-04-26
"Reference: Week, Report: Day of Week",2022-04-25,2022-04-26,1,0,0,1,NA,NA,15985.041,7014,28947.5282596544,8440.4418,157.975,317.6,782.5,1684,3023.9,4676.8,7014,9945.2,14539.4,22687.8,39193.6000000001,59987.05,78984.5749999997,1.00402870085472,1900.04438603565,1855.07176363821,2022-04-26
"Reference: Week, Report: Day of Week",2022-04-26,2022-04-26,1,0,0,0,NA,NA,22028.604,11472,30999.4306642386,12799.2858,450.975,774.85,1625.7,3432,5658.7,8002.4,11472,16148.2,23217.5,32373.6,53728.7,78378.45,105212.275,1.0008423754826,1673.56968156162,1597.49052830025,2022-04-26
