"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-05-16,2022-05-21,1,7787,7787,5,1,0,7873.5235,7830.5,123.651689506893,49.6671,7788,7790,7793,7800,7808,7818,7830.5,7848,7874,7917,8003,8104,8213,1.00126770368164,1673.30420366168,1682.85885273383,2022-05-21
"Reference: Fixed, Report: Day of Week",2022-05-17,2022-05-21,1,6573,6573,4,1,0,7164.689,6876.5,896.792412766075,352.1175,6585,6592,6610,6648.8,6707,6776,6876.5,6995,7169,7467.2,8066.3,8738.2,9427.27499999999,0.999611848671403,1958.82683678885,1888.34225323941,2022-05-21
"Reference: Fixed, Report: Day of Week",2022-05-18,2022-05-21,1,5904,5904,3,1,0,8664.992,7301.5,3859.91115480622,1597.5015,5969.975,6008,6086.9,6303,6549.8,6855.6,7301.5,7936.8,8732.9,9990.4,12793.1,15892.85,20085.8,1.00033378873673,1829.56902048936,1707.29196743598,2022-05-21
"Reference: Fixed, Report: Day of Week",2022-05-19,2022-05-21,1,3723,3723,2,1,0,10375.101,7130.5,9355.25302070124,3782.8539,3880.925,4009.65,4225.7,4694.8,5379.1,6117,7130.5,8361.8,10131.2,13256.2,20658.9,28417.55,37293.35,1.00015476583092,2169.15614575965,2049.70195947221,2022-05-21
"Reference: Fixed, Report: Day of Week",2022-05-20,2022-05-21,1,0,0,1,NA,NA,8033.907,4431,10796.7741297183,4862.1867,195.975,326.95,628.4,1356.8,2125.1,3089.6,4431,6045.2,8338.3,12087.6,19508.3,28257.85,36613.4,1.00164828930314,2120.21565531761,1758.06368085654,2022-05-21
"Reference: Fixed, Report: Day of Week",2022-05-21,2022-05-21,1,0,0,0,NA,NA,7826.2175,4499.5,9347.36574396067,4772.4894,248.9,443.45,813.5,1455,2273.5,3315.2,4499.5,6177,8400.3,12336,19359.2,25444.3,33881.025,0.99993103690286,2166.05519939846,1962.54706457686,2022-05-21
"Reference: Week, Report: Day of Week",2022-05-12,2022-05-21,1,6338,6338,9,1,0,6338,6338,0,0,6338,6338,6338,6338,6338,6338,6338,6338,6338,6338,6338,6338,6338,NA,NA,NA,2022-05-21
"Reference: Week, Report: Day of Week",2022-05-13,2022-05-21,1,5701,5701,8,1,0,5702.4285,5701,3.06603784125735,0,5701,5701,5701,5701,5701,5701,5701,5702,5702,5703,5705,5708,5710,1.00206003414546,1934.07967889996,1946.31291606275,2022-05-21
"Reference: Week, Report: Day of Week",2022-05-14,2022-05-21,1,5055,5055,7,1,0,5056.787,5055,4.29101822633153,0,5055,5055,5055,5055,5055,5055,5055,5056,5056,5057,5060,5064,5068,1.00910659870677,469.446151131015,799.123942304338,2022-05-21
"Reference: Week, Report: Day of Week",2022-05-15,2022-05-21,1,6654,6654,6,1,0,6662.9355,6657,17.947211230313,4.4478,6654,6654,6654,6654,6655,6656,6657,6659,6662,6666,6678,6692,6708.025,1.01438323218364,350.499541230618,1555.55305254602,2022-05-21
"Reference: Week, Report: Day of Week",2022-05-16,2022-05-21,1,7787,7787,5,1,0,7853.7765,7816,110.630195099638,35.5824,7787,7788,7790,7794,7800,7807,7816,7830,7850,7886,7955,8034,8149,1.00463404247279,1299.52056744381,1535.11758009553,2022-05-21
"Reference: Week, Report: Day of Week",2022-05-17,2022-05-21,1,6573,6573,4,1,0,7104.3275,6818.5,787.449340259732,288.3657,6580.975,6587,6603,6638.8,6679.7,6734.6,6818.5,6927,7091.3,7380.2,7887.9,8615.45,9390.675,0.999783160268469,2006.18705324778,1830.0030456075,2022-05-21
"Reference: Week, Report: Day of Week",2022-05-18,2022-05-21,1,5904,5904,3,1,0,8644.414,7151,4346.67424787188,1464.8088,5947,5996,6064.9,6240.8,6466.4,6755.6,7151,7737.2,8529.3,9743.6,12669.7,17005.35,20657.075,1.00084755400071,1806.44947030364,1832.34697786284,2022-05-21
"Reference: Week, Report: Day of Week",2022-05-19,2022-05-21,1,3723,3723,2,1,0,11931.6865,7419,12858.6303377653,4486.3476,3844.925,3959.8,4185.3,4686.4,5386.9,6154.4,7419,9238.6,12058.5,16140.4,24354.4,32885.95,45750.075,1.00436285333149,1881.1167390929,1836.90836124582,2022-05-21
"Reference: Week, Report: Day of Week",2022-05-20,2022-05-21,1,0,0,1,NA,NA,9303.19,4754.5,13157.5444508422,5561.2326,176.95,301.65,560.9,1259.4,2190.6,3219.4,4754.5,6774.6,9915.8,14600.6,23169.2,32083.45,44168.8,1.0009285187414,1998.00569747854,1684.16258815254,2022-05-21
"Reference: Week, Report: Day of Week",2022-05-21,2022-05-21,1,0,0,0,NA,NA,9391.7185,5889.5,11181.2855740206,6048.2667,391.475,596.55,1092.9,1964.4,3026.4,4392,5889.5,7718,10427.1,14030.8,21640.9,29432.35,38435.375,1.00615760009676,2184.3327472776,1612.31041575863,2022-05-21
