"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-03-13,2022-03-22,1,60110,60110,9,1,0.000781899850274497,60110,60110,0,0,60110,60110,60110,60110,60110,60110,60110,60110,60110,60110,60110,60110,60110,NA,NA,NA,2022-03-22
"Reference: Fixed, Report: Day of Week",2022-03-14,2022-03-22,1,79160,79160,8,1,0.000669530065689742,79189.396,79174,38.5994318879311,19.2738,79160,79160,79160,79162,79165,79170,79174,79182.4,79193,79209,79239.1,79272.05,79302.05,1.0018272627823,1657.73876355922,1993.89413715516,2022-03-22
"Reference: Fixed, Report: Day of Week",2022-03-15,2022-03-22,1,73682,73682,7,1,0.00153361743709454,73753.458,73734,66.8426002082602,50.4084,73684,73686,73691,73700,73710,73722,73734,73749,73768,73797,73846.1,73888,73915.025,1.00546554067137,1970.42185304333,1787.72871630759,2022-03-22
"Reference: Fixed, Report: Day of Week",2022-03-16,2022-03-22,1,73383,73383,6,1,0.00421078451412452,73564.4735,73528,145.524626803346,117.1254,73397,73408,73423,73448,73472,73499,73528,73562.4,73605,73659,73744.2,73845.1,73943.025,1.00370044731253,2013.78558904964,1964.631835593,2022-03-22
"Reference: Fixed, Report: Day of Week",2022-03-17,2022-03-22,1,67112,67112,5,1,0.0115925616879247,67792.49,67620,575.606346588636,394.3716,67188,67223.95,67273.9,67363.8,67436.7,67526.6,67620,67738.4,67909.6,68120.4,68537,68972.1,69355.1,1.06199968693025,22.917580350551,165.858917044189,2022-03-22
"Reference: Fixed, Report: Day of Week",2022-03-18,2022-03-22,1,61256,61256,4,1,0.0215815593574507,62171.824,61895.5,858.391735870113,512.9796,61354.975,61393.9,61462,61561,61666.7,61770.2,61895.5,62058,62276,62610.4,63241.3,63875.15,64465.05,1.07049636879939,20.854760262081,207.398089088318,2022-03-22
"Reference: Fixed, Report: Day of Week",2022-03-19,2022-03-22,1,54115,54115,3,1,0.0301764760232837,55112.373,54779.5,1001.62334514216,580.4379,54193,54228.95,54303.9,54405.8,54516,54649.6,54779.5,54968,55222.3,55644.6,56313.2,57078.3,57909.925,1.11289788426943,12.1593925585891,150.901913495988,2022-03-22
"Reference: Fixed, Report: Day of Week",2022-03-20,2022-03-22,1,64399,64399,2,1,0.371962297551204,69380.246,67333,5566.92921815465,2881.4331,64718.875,64876,65124.7,65568.8,66039,66587.4,67333,68370,69910.9,72227,76606.2,80738.7,85149.95,1.12509050473686,11.0984921471715,76.0118087651416,2022-03-22
"Reference: Fixed, Report: Day of Week",2022-03-21,2022-03-22,1,46348,46348,1,1,1,94114.9415,74859,54589.5065410677,28354.725,49213.95,50901,52843,57088,62265.2,67437.4,74859,84392.8,97990.4,119318.4,159090.6,203533.15,251941.1,1.14798300296153,9.19309580689649,125.35226162297,2022-03-22
"Reference: Fixed, Report: Day of Week",2022-03-22,2022-03-22,1,0,0,0,NA,NA,102945.4,60159.5,119707.899708337,54832.4784,8197.2,11387.9,16997.4,25914.8,35335.5,45828.4,60159.5,78349.5999999999,106886.8,155009.2,242179.8,352506.4,448527.175,1.25007991619845,5.98800016450539,92.1361997468737,2022-03-22
"Reference: Week, Report: Day of Week",2022-03-13,2022-03-22,1,60110,60110,9,1,0.000781899850274497,60110,60110,0,0,60110,60110,60110,60110,60110,60110,60110,60110,60110,60110,60110,60110,60110,NA,NA,NA,2022-03-22
"Reference: Week, Report: Day of Week",2022-03-14,2022-03-22,1,79160,79160,8,1,0.000669530065689742,79233.5368052078,79196,97.9284495684393,50.4084,79160,79160,79161,79164,79171,79181,79196,79217,79242,79287,79359,79426.2,79512.1,NA,NA,NA,2022-03-22
"Reference: Week, Report: Day of Week",2022-03-15,2022-03-22,1,73682,73682,7,1,0.00153361743709454,73860.4166249374,73800,183.707459143923,121.5732,73686,73690,73700,73721,73745,73771,73800,73839,73889,73967.8,74108,74232,74387.2,NA,NA,NA,2022-03-22
"Reference: Week, Report: Day of Week",2022-03-16,2022-03-22,1,73383,73383,6,1,0.00421078451412452,73767.7005508262,73689,315.961836665689,244.629,73410.9,73430,73461.6,73518.2,73568,73626,73689,73757.6,73847,73969,74175.6,74388.2,74563.1,NA,NA,NA,2022-03-22
"Reference: Week, Report: Day of Week",2022-03-17,2022-03-22,1,67112,67112,5,1,0.0115925616879247,68235.7576364547,67929,1046.04985586248,698.3046,67222.7,67268,67329,67456.2,67611.8,67765,67929,68149,68394.6,68793.8,69482.4,70279.6,71109.1,NA,NA,NA,2022-03-22
"Reference: Week, Report: Day of Week",2022-03-18,2022-03-22,1,61256,61256,4,1,0.0215815593574507,62340.0906359539,62045,998.080717444494,665.6874,61353.9,61398.6,61483.6,61607.2,61745.8,61884,62045,62253,62521.2,62867.2,63542,64335.8,64993.3,NA,NA,NA,2022-03-22
"Reference: Week, Report: Day of Week",2022-03-19,2022-03-22,1,54115,54115,3,1,0.0301764760232837,56597.7401101653,55805,2528.87069757802,1442.5698,54313.8,54384,54547,54855,55126.8,55440.4,55805,56231.4,56816.4,57843,59608,61532.6,63996.3,NA,NA,NA,2022-03-22
"Reference: Week, Report: Day of Week",2022-03-20,2022-03-22,1,64399,64399,2,1,0.371962297551204,76024.7105658488,71524,12957.0297597769,6753.243,65058.7,65456.6,66028.2,67269.6,68576.4,70036.2,71524,73941.8,77068.8,82162.4,91256.2,100892.8,112405,NA,NA,NA,2022-03-22
"Reference: Week, Report: Day of Week",2022-03-21,2022-03-22,1,46348,46348,1,1,1,115041.962443665,93647,69895.7867341621,42058.3968,51386.8,54342.4,58528,65513.2,73146.6,82362,93647,106445,122857.6,150112,197519.8,257267.8,307847.9,NA,NA,NA,2022-03-22
"Reference: Week, Report: Day of Week",2022-03-22,2022-03-22,1,0,0,0,NA,NA,86515.5112669004,60740,83902.0850050993,51508.4892,7385.3,10723.6,16569.4,26530.4,35926.8,46697.8,60740,76240.2,96435,131504.2,190505.8,251673.2,319102.5,NA,NA,NA,2022-03-22
