"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-04-23,2022-04-29,1,10518,10518,6,1,0.00133105153070926,10529.2255,10520,23.7253471164891,2.9652,10518,10518,10518,10518,10518,10519,10520,10522,10527,10534,10550,10571,10594,0.999164721647168,2252.47051458235,1953.88631328766,2022-04-29
"Reference: Fixed, Report: Day of Week",2022-04-24,2022-04-29,1,11820,11820,5,1,0.00245346869712352,11870.8035,11839,92.6453315957326,25.2042,11820,11820,11821,11823,11827,11832,11839,11850,11864,11894,11952,12026.05,12100.15,0.999911577155004,1943.98410759354,1897.58370223258,2022-04-29
"Reference: Fixed, Report: Day of Week",2022-04-25,2022-04-29,1,13256,13256,4,1,0.0184821967410984,13613.0195,13392,657.234340710415,171.9816,13258,13260,13267,13286,13311,13346,13392,13463,13569,13757.2,14161.2,14674.5,15181.625,1.0019829961035,1791.72916223728,1759.10211128483,2022-04-29
"Reference: Fixed, Report: Day of Week",2022-04-26,2022-04-29,1,10920,10920,3,1,0.0547619047619048,13048.7125,11763,3682.81567044496,1054.1286,10940,10958,10996.9,11102,11250,11457.6,11763,12141.4,12769.1,13924.6,16438,19837.45,23179.875,1.0002306649479,2085.43307744672,1959.02808088571,2022-04-29
"Reference: Fixed, Report: Day of Week",2022-04-27,2022-04-29,1,9330,9330,2,1,0.307073954983923,17426.6505,12584.5,13778.0115614207,4122.3693,9394.975,9450.95,9583.9,10041.6,10613.1,11407.8,12584.5,14288.8,16785.8,20742.2,31495.2,41621.95,53627.7499999999,1.00014880507977,2110.34230261344,2005.16508414593,2022-04-29
"Reference: Fixed, Report: Day of Week",2022-04-28,2022-04-29,1,5814,5814,1,1,1,23698.141,13152,29479.5246107999,9137.2638,5960,6089.9,6451.6,7347.8,8601.6,10590,13152,16577.8,22055.6,31391.6,50568.9,80010.1,119157.925,0.999578914524138,1973.73568414058,1688.50460874765,2022-04-29
"Reference: Fixed, Report: Day of Week",2022-04-29,2022-04-29,1,0,0,0,NA,NA,20056.7505,8444,35838.2854333414,10210.6662,279.8,499.9,1017.9,2143.2,3463.7,5516.2,8444,12795.6,18605.4,28332.8,50325.5,77917.5,109065.2,0.999731699898935,1956.07252362457,2006.12561890557,2022-04-29
"Reference: Week, Report: Day of Week",2022-04-20,2022-04-29,1,16904,16904,9,1,0.000946521533364884,16904,16904,0,0,16904,16904,16904,16904,16904,16904,16904,16904,16904,16904,16904,16904,16904,NA,NA,NA,2022-04-29
"Reference: Week, Report: Day of Week",2022-04-21,2022-04-29,1,14446,14446,8,1,0.000969126401772117,14475.416,14484,25.357926891371,34.0998,14446,14446,14446,14446,14449,14455,14484,14492,14496,14500,14505,14508,14511,1.72282995562317,3.09162891305238,6.99163795609317,2022-04-29
"Reference: Week, Report: Day of Week",2022-04-22,2022-04-29,1,12474,12474,7,1,0.00256533589866923,12496.2475,12502,19.1461361902476,19.2738,12474,12474,12474,12475,12478,12487,12502,12505,12508,12511,12515,12517,12524,1.47640555422557,3.9982762212559,8.70110505019366,2022-04-29
"Reference: Week, Report: Day of Week",2022-04-23,2022-04-29,1,10518,10518,6,1,0.00133105153070926,10527.3105,10528,9.14444641299297,13.3434,10518,10518,10518,10518,10518,10520.6,10528,10531,10533,10535,10538,10540,10541,1.59758495488577,3.37352820310006,4.15412549951274,2022-04-29
"Reference: Week, Report: Day of Week",2022-04-24,2022-04-29,1,11820,11820,5,1,0.00245346869712352,11838.845,11838,24.7409788209058,11.8608,11820,11820,11820,11822,11827,11834,11838,11840,11842,11844,11849,11866,11900.05,1.43832690397981,10.7709399624126,17.567752899297,2022-04-29
"Reference: Week, Report: Day of Week",2022-04-25,2022-04-29,1,13256,13256,4,1,0.0184821967410984,13370.3285,13321,264.847767137329,20.7564,13257,13259,13264,13282,13312,13317,13321,13325,13330,13341,13447,13643.1,13953.125,1.58609707349573,896.763023044339,48.4970357793737,2022-04-29
"Reference: Week, Report: Day of Week",2022-04-26,2022-04-29,1,10920,10920,3,1,0.0547619047619048,11910.3115,11229,2687.28207264082,50.4084,10936,10949.95,11001,11192,11211,11220,11229,11239,11258,11673.2,12977.2,15047.35,18221.175,1.69951084221218,1497.70389551735,51.5561793569913,2022-04-29
"Reference: Week, Report: Day of Week",2022-04-27,2022-04-29,1,9330,9330,2,1,0.307073954983923,14589.281,10972,13355.9074102217,141.5883,9389.975,9476.95,9771.9,10859.2,10929,10952,10972,10997,11049,14107.4,20525.6,33337.1,44691.05,1.77992177172711,1763.5422388934,64.5424025103454,2022-04-29
"Reference: Week, Report: Day of Week",2022-04-28,2022-04-29,1,5814,5814,1,1,1,20149.504,13035,32103.2363175898,335.0676,5981.9,6283.85,7074.2,9744.6,12906.7,12984,13035,13074,13134.3,15651.2,33060.8000000001,64411.6,95564.975,1.81299806230334,1876.02009837172,50.5016750408561,2022-04-29
"Reference: Week, Report: Day of Week",2022-04-29,2022-04-29,1,0,0,0,NA,NA,15608.323,11799.5,23491.5732566533,407.715,284.625,697.55,1626.9,4959.8,11240.8,11736,11799.5,11857,11915,12049.2,29281.2000000001,48747.95,77073.3499999999,1.78469014478255,1185.65415194051,71.5812702737665,2022-04-29
