"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-03-15,2022-03-19,1,72549,72549,4,1,0,73790.715,73204.5,1575.21818518593,703.4937,72595,72623.95,72674,72768.8,72881.4,73006.6,73204.5,73464,73855.6,74488.4,75716.9,76833.3,78530.175,1.01356366130405,1790.59174634105,1668.58138096799,2022-03-19
"Reference: Fixed, Report: Day of Week",2022-03-16,2022-03-19,1,70097,70097,3,1,0,74498.8725,72331.5,5728.18762201102,2610.1173,70246.925,70312.85,70432.7,70723.6,71126.4,71630.6,72331.5,73299.8,74755.1,77011.6,81517.5,85883.25,90499.075,1.00218613902017,1948.44968439233,1802.84525469649,2022-03-19
"Reference: Fixed, Report: Day of Week",2022-03-17,2022-03-19,1,36519,36519,2,1,0,55934.814,46427,24246.3767132589,11908.2432,37144,37377,37865.4,39215.8,40872,43203.8,46427,51578,58817.2,68239.8,85816.8,106866.45,121477.025,1.00178567809477,1839.52153239172,1921.95481721652,2022-03-19
"Reference: Fixed, Report: Day of Week",2022-03-18,2022-03-19,1,0,0,1,NA,NA,31958.706,16538,42101.4082288703,19503.603,656.975,1072.9,1945.9,4148.6,6925.4,10669,16538,23636,33610.6,52604,84309.7,114005.3,148244.975,1.00283525700701,1941.69436691404,1871.06060191615,2022-03-19
"Reference: Fixed, Report: Day of Week",2022-03-19,2022-03-19,1,0,0,0,NA,NA,33760.126,17982.5,43014.5548950065,20919.486,822.85,1292.9,2274.1,4952,7961.30000000001,12334.4,17982.5,26235.6,36841.4,54307.6,84996.3,113364.45,147634.849999999,0.999570307317863,1735.92175483211,1890.64015749507,2022-03-19
"Reference: Week, Report: Day of Week",2022-03-10,2022-03-19,1,54050,54050,9,1,0,54050,54050,0,0,54050,54050,54050,54050,54050,54050,54050,54050,54050,54050,54050,54050,54050,NA,NA,NA,2022-03-19
"Reference: Week, Report: Day of Week",2022-03-11,2022-03-19,1,52064,52064,8,1,0,52093.2930255896,52077,43.5931057853866,17.7912,52064,52064,52064,52066,52068,52071,52077,52085,52095,52111,52143,52173.4,52206,NA,NA,NA,2022-03-19
"Reference: Week, Report: Day of Week",2022-03-12,2022-03-19,1,48828,48828,7,1,0,48839.8635223281,48834,15.9125193519169,8.8956,48828,48828,48828,48829,48830,48832,48834,48837,48841,48848.6,48860.8,48871,48882.2,NA,NA,NA,2022-03-19
"Reference: Week, Report: Day of Week",2022-03-13,2022-03-19,1,59955,59955,6,1,0,59997.9899648771,59983,47.4702390348402,29.652,59956,59957,59959,59964,59970,59976,59983,59992,60004,60022,60055.8,60087.4,60125,NA,NA,NA,2022-03-19
"Reference: Week, Report: Day of Week",2022-03-14,2022-03-19,1,78646,78646,5,1,0,78976.3411941796,78841,409.185622288871,191.2554,78662,78671,78688,78719,78754,78791,78841,78906,78992,79139.6,79429.8,79781.4,80047.2,NA,NA,NA,2022-03-19
"Reference: Week, Report: Day of Week",2022-03-15,2022-03-19,1,72549,72549,4,1,0,73964.660812845,73382,1717.04818635114,861.3906,72613,72652,72711,72832.4,72971,73134.6,73382,73671,74075.4,74666,76052.8,77490,78594.4,NA,NA,NA,2022-03-19
"Reference: Week, Report: Day of Week",2022-03-16,2022-03-19,1,70097,70097,3,1,0,76525.4114400401,73208,8739.26836563427,3497.4534,70350.2,70445.2,70652.2,71097,71625.2,72300.8,73208,74632.8,76681.6,79807.6,86215.4,94060.6,102282.4,NA,NA,NA,2022-03-19
"Reference: Week, Report: Day of Week",2022-03-17,2022-03-19,1,36519,36519,2,1,0,65296.3532363271,52021,37956.4921168292,16986.1482,37460,37963.8,38969.8,41197.6,43604.2,47073.2,52021,57906.8,66354.2,79698,107884,138104.4,182206.6,NA,NA,NA,2022-03-19
"Reference: Week, Report: Day of Week",2022-03-18,2022-03-19,1,0,0,1,NA,NA,58906.9448068239,28560,81050.3050511254,33577.9248,1584.8,2277.6,4279,8145.8,13000.6,19458.6,28560,42402.4,61476.4,91535,151153.8,209293,288263.2,NA,NA,NA,2022-03-19
"Reference: Week, Report: Day of Week",2022-03-19,2022-03-19,1,0,0,0,NA,NA,69509.5112895133,31466,104395.46810768,36212.505,1344.4,2486.8,4496.8,8684.8,14738.8,22025,31466,44879,63880.2,101905.4,176654.8,271747.4,400781.2,NA,NA,NA,2022-03-19
