"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-05-22,2022-05-31,1,5131,5131,9,1,0.000974468914441629,5131,5131,0,0,5131,5131,5131,5131,5131,5131,5131,5131,5131,5131,5131,5131,5131,NA,NA,NA,2022-05-31
"Reference: Fixed, Report: Day of Week",2022-05-23,2022-05-31,1,6212,6212,8,1,0.000321957501609788,6214.191,6213,3.32536434455114,1.4826,6212,6212,6212,6212,6212,6212,6213,6214,6214,6216,6218,6221,6223,1.00080375643005,1824.20274050203,1915.33713318188,2022-05-31
"Reference: Fixed, Report: Day of Week",2022-05-24,2022-05-31,1,5544,5544,7,1,0.00252525252525253,5555.733,5551,14.7380567293683,7.413,5544,5544,5545,5546,5547,5549,5551,5553,5557,5562,5572,5584,5599,1.00036164118147,2043.7939975113,1916.72935210315,2022-05-31
"Reference: Fixed, Report: Day of Week",2022-05-25,2022-05-31,1,5134,5134,6,1,0.00759641604986365,5184.3185,5162,63.6544578387985,29.652,5135,5136,5139,5144,5149,5155,5162,5173,5187,5210.2,5257,5305.05,5346.05,1.00079536024603,1912.48285949407,1792.04693828902,2022-05-31
"Reference: Fixed, Report: Day of Week",2022-05-26,2022-05-31,1,4764,4764,5,1,0.0115449202350966,4888.381,4836,155.480348946271,71.1648,4769,4772,4777,4790,4802,4818,4836,4858,4890,4949,5056,5185.1,5360.025,1.0004553006916,2013.75657309746,2008.18920200526,2022-05-31
"Reference: Fixed, Report: Day of Week",2022-05-27,2022-05-31,1,4387,4387,4,1,0.033280145885571,4582.8,4498,268.045658867326,114.1602,4394,4400,4408,4423.8,4445,4467,4498,4534.4,4587,4667,4842.1,5060.2,5311.075,0.999647970823138,1955.02236719384,1827.91681525211,2022-05-31
"Reference: Fixed, Report: Day of Week",2022-05-28,2022-05-31,1,4022,4022,3,1,0.0539532570860268,4459.787,4269,581.150734077536,257.9724,4036,4048,4068,4101,4145,4193,4269,4360.4,4467,4689.4,5078.1,5538.55,5978.875,0.999822642787821,1826.16813280843,1728.9602085294,2022-05-31
"Reference: Fixed, Report: Day of Week",2022-05-29,2022-05-31,1,4455,4455,2,1,0.301234567901235,6115.523,5445.5,1997.39439562066,1007.4267,4539,4577.9,4647.9,4808.8,4970.7,5181.6,5445.5,5789.4,6270.6,7036.2,8367,9758.05,11641.4,0.999918293016648,1972.33778826424,2046.01347417616,2022-05-31
"Reference: Fixed, Report: Day of Week",2022-05-30,2022-05-31,1,3974,3974,1,1,1,8946.667,7262,5591.4533686241,3078.6189,4298.875,4454.85,4730.9,5243.4,5804,6436.6,7262,8230.6,9462.6,11386.8,15270.2,19173,23041.3,1.00019518656153,1903.07978845674,1724.84812590437,2022-05-31
"Reference: Fixed, Report: Day of Week",2022-05-31,2022-05-31,1,0,0,0,NA,NA,6158.253,4427.5,6240.0657118363,3488.5578,693.925,899.95,1337,2081,2856.1,3601.2,4427.5,5518.4,6789.5,8883.4,12607.6,17106.5,21957.55,1.00001884495342,2299.58179214701,2077.83337154402,2022-05-31
"Reference: Week, Report: Day of Week",2022-05-22,2022-05-31,1,5131,5131,9,1,0.000974468914441629,5131,5131,0,0,5131,5131,5131,5131,5131,5131,5131,5131,5131,5131,5131,5131,5131,NA,NA,NA,2022-05-31
"Reference: Week, Report: Day of Week",2022-05-23,2022-05-31,1,6212,6212,8,1,0.000321957501609788,6214.9575,6213,4.73168978210713,1.4826,6212,6212,6212,6212,6212,6213,6213,6214,6215,6217,6220,6224,6229,1.00158819525467,1930.59658180749,1799.44051337707,2022-05-31
"Reference: Week, Report: Day of Week",2022-05-24,2022-05-31,1,5544,5544,7,1,0.00252525252525253,5559.142,5553,20.8044285699959,10.3782,5544,5544,5545,5546,5548,5550,5553,5556,5560,5567,5579,5594.05,5613.025,0.999989660377842,1788.61008892679,1887.75977481408,2022-05-31
"Reference: Week, Report: Day of Week",2022-05-25,2022-05-31,1,5134,5134,6,1,0.00759641604986365,5192.311,5169,71.979050916815,37.065,5135,5137,5140,5145,5151,5159,5169,5180,5197,5222,5268.1,5333.1,5397.05,0.999398766743755,1885.96294527293,1872.3162411879,2022-05-31
"Reference: Week, Report: Day of Week",2022-05-26,2022-05-31,1,4764,4764,5,1,0.0115449202350966,4911.543,4846,196.254737807922,85.9908,4770,4773,4779,4791,4807,4823,4846,4874,4915,4983.2,5117,5263.05,5461.575,1.00019456871126,2055.49212184562,1727.37966164168,2022-05-31
"Reference: Week, Report: Day of Week",2022-05-27,2022-05-31,1,4387,4387,4,1,0.033280145885571,4613.915,4513,280.736870343361,137.8818,4395,4399,4407,4426,4450.7,4478,4513,4569,4636.3,4732.2,4941.5,5182.15,5385.225,1.00017752668206,1939.8793165123,1854.79077652306,2022-05-31
"Reference: Week, Report: Day of Week",2022-05-28,2022-05-31,1,4022,4022,3,1,0.0539532570860268,4498.3675,4288.5,647.344347156633,280.9527,4038,4050,4069,4107,4152.7,4217.6,4288.5,4381.4,4512.3,4738.2,5165.1,5609.45,6095.3,1.00210409628819,1675.1325230648,1859.38227365584,2022-05-31
"Reference: Week, Report: Day of Week",2022-05-29,2022-05-31,1,4455,4455,2,1,0.301234567901235,6072.382,5382,2005.30809561902,951.0879,4528,4570.9,4643.9,4778,4915.7,5129.6,5382,5683.4,6165.6,6914.6,8350.7,9981.05,12009.325,0.999834317783018,1712.8157844329,2004.96686171234,2022-05-31
"Reference: Week, Report: Day of Week",2022-05-30,2022-05-31,1,3974,3974,1,1,1,8457.875,6931.5,4813.05168179408,2724.2775,4233,4381.75,4650,5164.8,5644.1,6233.6,6931.5,7836.2,8964,10805,14253.3,17306.15,21803.45,0.999811905980365,2008.9447806905,1934.25443002648,2022-05-31
"Reference: Week, Report: Day of Week",2022-05-31,2022-05-31,1,0,0,0,NA,NA,5938.153,4374.5,5422.43424775041,3491.523,622.925,977.8,1354.7,2079.2,2805.9,3518.2,4374.5,5439,6818.5,8630.4,12084.3,16016.1,20734.775,0.999955528533818,1960.81056836071,1825.78219346701,2022-05-31
