"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-05-31,2022-06-02,1,3538,3538,2,1,0,5434.559,4601,2392.84814910001,1112.6913,3625.95,3662,3740.8,3903.8,4083.7,4309.2,4601,5011.4,5594.6,6431,8067.2,10082.75,11894.125,1.0019855013995,1773.33687955307,1657.78435035924,2022-06-02
"Reference: Fixed, Report: Day of Week",2022-06-01,2022-06-02,1,0,0,1,NA,NA,4267.574,2759.5,4861.13280651797,2662.0083,180.925,297.9,517.6,1007,1456.7,1993.6,2759.5,3567.4,4698.3,6538,9771.9,13120.55,17168.925,1.00425780513487,1744.27290699158,1849.12707064326,2022-06-02
"Reference: Fixed, Report: Day of Week",2022-06-02,2022-06-02,1,0,0,0,NA,NA,4702.7545,2987.5,5707.07132054249,2800.6314,315.975,445.8,712.8,1143.6,1678,2278.6,2987.5,3931.4,5019.7,6870.2,10549.2,14585.15,18869.825,1.00017132551727,1872.43951865211,1963.99654094202,2022-06-02
"Reference: Week, Report: Day of Week",2022-05-24,2022-06-02,1,5562,5562,9,1,0,5562,5562,0,0,5562,5562,5562,5562,5562,5562,5562,5562,5562,5562,5562,5562,5562,NA,NA,NA,2022-06-02
"Reference: Week, Report: Day of Week",2022-05-25,2022-06-02,1,5139,5139,8,1,0,5141.116,5140,3.71745258569137,1.4826,5139,5139,5139,5139,5139,5139,5140,5140,5141,5142,5145,5148,5152,1.00452657036864,1645.12460980318,1690.22505323167,2022-06-02
"Reference: Week, Report: Day of Week",2022-05-26,2022-06-02,1,4772,4772,7,1,0,4777.343,4775,7.56379246662936,4.4478,4772,4772,4772,4772,4773,4774,4775,4776,4778,4781,4785,4791,4799,1.01345489542807,628.642212637875,1806.05585521757,2022-06-02
"Reference: Week, Report: Day of Week",2022-05-27,2022-06-02,1,4420,4420,6,1,0,4428.0455,4424,11.7599565491978,4.4478,4420,4420,4420,4421,4422,4423,4424,4426,4428,4432,4439,4450,4460.025,1.00876970875362,1133.20200666519,1510.63648753652,2022-06-02
"Reference: Week, Report: Day of Week",2022-05-28,2022-06-02,1,4075,4075,5,1,0,4077.2795,4075,7.42758131777203,0,4075,4075,4075,4075,4075,4075,4075,4075,4075,4077,4081,4088,4097,1.54411577435509,3.57467676080395,3.69145207427572,2022-06-02
"Reference: Week, Report: Day of Week",2022-05-29,2022-06-02,1,4597,4597,4,1,0,4610.548,4598,52.7162042933437,1.4826,4597,4597,4597,4597,4597,4597,4598,4599,4601,4606,4629,4666.05,4715,1.44056698390551,4.02587662121289,7.35579988037807,2022-06-02
"Reference: Week, Report: Day of Week",2022-05-30,2022-06-02,1,5436,5436,3,1,0,5545.572,5460,253.350678110499,34.0998,5436,5436,5437,5439,5443,5449,5460,5476.4,5508,5568,5754,5951.3,6153.35,1.21742818700952,6.58336240912708,26.5667246944153,2022-06-02
"Reference: Week, Report: Day of Week",2022-05-31,2022-06-02,1,3538,3538,2,1,0,4583.0225,4004,1616.39649956799,591.5574,3545,3554,3574.9,3632,3730.7,3840.6,4004,4230,4577.3,5077.2,6189.3,7585.3,9275.27499999999,1.02930883774774,72.1664240694207,838.896255017338,2022-06-02
"Reference: Week, Report: Day of Week",2022-06-01,2022-06-02,1,0,0,1,NA,NA,4064.802,2240,5309.67197028329,2446.29,72.95,172.6,321.8,665.6,1111.7,1635.6,2240,3040,4369,6434.8,10182.2,13920.45,18178.025,1.00313055079356,1962.64391307129,1886.10973729932,2022-06-02
"Reference: Week, Report: Day of Week",2022-06-02,2022-06-02,1,0,0,0,NA,NA,4879.9945,2855,6093.45354084997,2875.5027,216,330.9,561,1000.8,1483.7,2079,2855,3739.6,5221.9,7419.6,11477,16332.1,22556.2,1.00364321832608,1590.45407440252,1620.2343524919,2022-06-02
