"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-03-12,2022-03-21,1,49006,49006,9,1,0.00363220830102436,49006,49006,0,0,49006,49006,49006,49006,49006,49006,49006,49006,49006,49006,49006,49006,49006,NA,NA,NA,2022-03-21
"Reference: Fixed, Report: Day of Week",2022-03-13,2022-03-21,1,60063,60063,8,1,0.00179811198241846,60070.8825,60067,10.9272776320648,5.9304,60063,60063,60063,60063,60064,60065,60067,60069,60072,60076,60083,60092,60102,1.00824950895114,1896.30686258582,1942.75772029436,2022-03-21
"Reference: Fixed, Report: Day of Week",2022-03-14,2022-03-21,1,79107,79107,7,1,0.00582755002717838,79160.878,79146,51.8401564128471,37.065,79108.975,79110,79114,79121,79127,79136,79146,79158,79171,79193.2,79227,79262.05,79303,1.0049843692709,2003.39357843693,1867.22690411993,2022-03-21
"Reference: Fixed, Report: Day of Week",2022-03-15,2022-03-21,1,73569,73569,6,1,0.0138645353341761,73724.564,73684,137.744032949913,96.369,73581,73590,73600,73621,73641,73663,73684,73715,73754,73800,73888.1,73992.25,74099,1.01305722918129,1834.08965192235,1726.57441620828,2022-03-21
"Reference: Fixed, Report: Day of Week",2022-03-16,2022-03-21,1,73074,73074,5,1,0.0407395243178148,73744.7005,73541,685.268795773586,366.9435,73138.975,73168.95,73218,73301,73373.7,73452,73541,73638,73806,74069,74447.2,74976.1,75545.25,1.03077921842854,58.8326114422267,303.354687173482,2022-03-21
"Reference: Fixed, Report: Day of Week",2022-03-17,2022-03-21,1,66334,66334,4,1,0.449467844544276,68584.9875,67790,2481.9769715264,1285.4142,66527.975,66605.95,66738.9,66964.6,67208,67462,67790,68190.8,68791.3,69595.4,71237.7,73496.7,75571.5,1.03669476884305,51.255107170891,392.235210635158,2022-03-21
"Reference: Fixed, Report: Day of Week",2022-03-18,2022-03-21,1,59934,59934,3,1,1,62630.8865,61676,2962.38682880536,1574.5212,60142.825,60236.65,60381.8,60667,60961.4,61304.6,61676,62169,62893.3,63810.2,66106.9,68204.4,70976.3,1.02037889957718,1130.94037142823,255.97961361406,2022-03-21
"Reference: Fixed, Report: Day of Week",2022-03-19,2022-03-21,1,52482,52482,2,1,1,55610.723,54409.5,3549.40176448283,1842.8718,52700.925,52765,52926,53234.6,53585.8,53934.2,54409.5,55077,55854.9,57105.4,59674.4,62361.35,65844.3,1.02856854264909,307.348775015381,136.579837348571,2022-03-21
"Reference: Fixed, Report: Day of Week",2022-03-20,2022-03-21,1,40445,40445,1,1,1,54036.8055,49289.5,15766.5020199676,7888.1733,41231.875,41597.6,42579.8,44112.6,45446.1,47150.8,49289.5,51678,55140.2,59950.8,70300.6,82159.3,95127.8999999999,1.02724087472412,310.751422746318,990.549891907444,2022-03-21
"Reference: Fixed, Report: Day of Week",2022-03-21,2022-03-21,1,0,0,0,NA,NA,42846.227,32910.5,36582.0663649313,26643.8046,4440.95,6564.5,9240.8,14588.6,20282.5,26014.2,32910.5,40746.4,49881.4,65404.6,90749.2000000001,113193.6,130241.025,1.02903281870832,68.0852870638563,1134.43015378285,2022-03-21
"Reference: Week, Report: Day of Week",2022-03-12,2022-03-21,1,49006,49006,9,1,0.00363220830102436,49006,49006,0,0,49006,49006,49006,49006,49006,49006,49006,49006,49006,49006,49006,49006,49006,NA,NA,NA,2022-03-21
"Reference: Week, Report: Day of Week",2022-03-13,2022-03-21,1,60063,60063,8,1,0.00179811198241846,60093.0310932798,60077,41.6970778131017,19.2738,60063,60063,60063,60065,60068,60072,60077,60085,60096,60113,60141.7,60173,60210.175,NA,NA,NA,2022-03-21
"Reference: Week, Report: Day of Week",2022-03-14,2022-03-21,1,79107,79107,7,1,0.00582755002717838,79250.683550652,79201,156.667998251388,97.8516,79111,79114.65,79122,79137,79155,79174.2,79201,79234,79272,79330,79436.7,79559.35,79667.35,NA,NA,NA,2022-03-21
"Reference: Week, Report: Day of Week",2022-03-15,2022-03-21,1,73569,73569,6,1,0.0138645353341761,73987.5802407222,73860,398.965500988706,262.4202,73591,73606.65,73636,73688.6,73736.9,73799,73860,73946.8,74056,74231.2,74522,74772.45,75034.35,NA,NA,NA,2022-03-21
"Reference: Week, Report: Day of Week",2022-03-16,2022-03-21,1,73074,73074,5,1,0.0407395243178148,74185.5787362086,73855.5,1084.37831045714,733.1457,73148,73190.65,73262,73378.8,73500.9,73654.2,73855.5,74071.8,74385.5,74775.4,75549.8,76346.35,77087.1,NA,NA,NA,2022-03-21
"Reference: Week, Report: Day of Week",2022-03-17,2022-03-21,1,66334,66334,4,1,0.449467844544276,69639.8510531595,68617,3208.29582265746,2165.3373,66613,66709.3,66861,67201.6,67612.8,68128,68617,69356.8,70212.1,71506.4,73746.7,76027,78528.325,NA,NA,NA,2022-03-21
"Reference: Week, Report: Day of Week",2022-03-18,2022-03-21,1,59934,59934,3,1,1,64441.1188565697,62994,4536.07034546888,2785.8054,60301.95,60439.65,60669.9,61207.6,61723.3,62353,62994,63884.8,65133,66821,69967.9,73162.15,76652.975,NA,NA,NA,2022-03-21
"Reference: Week, Report: Day of Week",2022-03-19,2022-03-21,1,52482,52482,2,1,1,57175.5476429288,55563.5,4948.40865052504,3098.634,52723.95,52853.25,53081.3,53560.4,54145.3,54828,55563.5,56639.4,57951.5,59755.8,63400.7,66607.75,69603.325,NA,NA,NA,2022-03-21
"Reference: Week, Report: Day of Week",2022-03-20,2022-03-21,1,40445,40445,1,1,1,60722.4809428285,54747.5,20444.483081863,13861.5687,41530.925,42151,43143,45325.4,47859.7,51121.6,54747.5,58960.8,63906,72407.4,85391.7,101678.8,117110.775,NA,NA,NA,2022-03-21
"Reference: Week, Report: Day of Week",2022-03-21,2022-03-21,1,0,0,0,NA,NA,50074.6705115346,38090.5,43610.6134161873,31826.2329,4233.95,6994.1,10394.2,16382.8,23097.9,29667,38090.5,46916.2,58771.4,76304.6,106116.3,138433.55,161657.5,NA,NA,NA,2022-03-21
