"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-03-11,2022-03-20,1,52064,52064,9,1,0,52064,52064,0,0,52064,52064,52064,52064,52064,52064,52064,52064,52064,52064,52064,52064,52064,NA,NA,NA,2022-03-20
"Reference: Fixed, Report: Day of Week",2022-03-12,2022-03-20,1,48828,48828,8,1,0,48843.7765,48835,20.9370658907607,10.3782,48828,48828,48828,48829,48831,48833,48835,48840,48846,48855,48871,48885,48904,1.04915746696367,28.7054505770241,1254.56006320986,2022-03-20
"Reference: Fixed, Report: Day of Week",2022-03-13,2022-03-20,1,59955,59955,7,1,0,59997.7305,59983,46.9179231798228,29.652,59956,59957,59959,59964,59969,59975,59983,59992.4,60005,60022,60052,60088,60134,1.02696975199871,75.6451037336596,1431.26211433838,2022-03-20
"Reference: Fixed, Report: Day of Week",2022-03-14,2022-03-20,1,78646,78646,6,1,0,78929.418,78809.5,338.271470966789,166.7925,78658,78665,78678,78706,78731,78761,78809.5,78869,78957,79072,79362.1,79601.25,79826.325,1.08063112795368,17.1954504518071,1356.97560721507,2022-03-20
"Reference: Fixed, Report: Day of Week",2022-03-15,2022-03-20,1,72549,72549,5,1,0,73557.3685,73126,1208.04328896019,598.9704,72602,72633,72675,72750.8,72852,72980.6,73126,73344,73650.3,74157,74968.5,75868.2,76926.15,1.03903796715337,43.1112114638999,1526.14204025521,2022-03-20
"Reference: Fixed, Report: Day of Week",2022-03-16,2022-03-20,1,70097,70097,4,1,0,75089.2545,73044.5,5669.75107675513,3054.8973,70358.975,70472.9,70718,71155,71629.7,72201,73044.5,74114.8,75645.3,77883.4,82320.7,86335.95,91291.225,1.01422397689425,579.81492272348,1907.2397452251,2022-03-20
"Reference: Fixed, Report: Day of Week",2022-03-17,2022-03-20,1,36519,36519,3,1,0,61578.4595,51184,28476.1547267599,16636.2546,37410.85,37832.9,38667,40735.4,43403.9,46724,51184,57076.2,65749.6,77214.8,98146.3,122083.15,145427.975,1.01604091499965,1905.26033697641,1965.86545571772,2022-03-20
"Reference: Fixed, Report: Day of Week",2022-03-18,2022-03-20,1,0,0,2,NA,NA,42085.734,22568,52301.4839300176,25892.8677,1316.225,1971.4,3236.9,6267.8,10676.1,15605,22568,32192,44820,65643,106937,153412.75,197036.45,1.01993267731453,296.869363825601,1879.96715514685,2022-03-20
"Reference: Fixed, Report: Day of Week",2022-03-19,2022-03-20,1,0,0,1,NA,NA,40405.1765,21988,48976.8489355346,24941.7798,1316.85,1938.3,3616.9,6466.4,10271.4,15344.8,21988,31216.6,45610.8,65050,99949.9,137749.2,182697.25,1.0160999797078,806.012620009482,1668.54584623162,2022-03-20
"Reference: Fixed, Report: Day of Week",2022-03-20,2022-03-20,1,0,0,0,NA,NA,39836.9605,26767.5,39748.9185010982,24654.1554,3523.225,4686.9,7087.4,11460.6,15944,20597.6,26767.5,34961.8,45898,60392.4,85020.8,120101.2,147641.275,1.01579734079834,359.897726950736,1064.04730851868,2022-03-20
"Reference: Week, Report: Day of Week",2022-03-11,2022-03-20,1,52064,52064,9,1,0,52064,52064,0,0,52064,52064,52064,52064,52064,52064,52064,52064,52064,52064,52064,52064,52064,NA,NA,NA,2022-03-20
"Reference: Week, Report: Day of Week",2022-03-12,2022-03-20,1,48828,48828,8,1,0,48843.4809741248,48835,23.5619502753165,8.8956,48828,48828,48828,48829,48830,48832,48835,48838,48844,48853,48869,48885.5,48906.5,NA,NA,NA,2022-03-20
"Reference: Week, Report: Day of Week",2022-03-13,2022-03-20,1,59955,59955,7,1,0,59998.6889903602,59983,49.374012107785,28.1694,59956,59957,59960,59965,59970,59977,59983,59993,60004,60021,60054,60093,60133,NA,NA,NA,2022-03-20
"Reference: Week, Report: Day of Week",2022-03-14,2022-03-20,1,78646,78646,6,1,0,78885.0446473871,78781,310.738867364348,133.434,78654,78660,78673,78694,78718,78746,78781,78825,78885,79000,79238,79479.5,79674.5,NA,NA,NA,2022-03-20
"Reference: Week, Report: Day of Week",2022-03-15,2022-03-20,1,72549,72549,5,1,0,74313.4353120243,73373,2493.49613899417,916.2468,72608.25,72637.5,72697,72805,72949,73125,73373,73724,74286,75137,77096,79448,81873.25,NA,NA,NA,2022-03-20
"Reference: Week, Report: Day of Week",2022-03-16,2022-03-20,1,70097,70097,4,1,0,78161.5357686454,74418,10413.4834326046,4604.9556,70459,70623,70886,71498,72209,73139,74418,76044,78412,82471,90063,98307,109232.25,NA,NA,NA,2022-03-20
"Reference: Week, Report: Day of Week",2022-03-17,2022-03-20,1,36519,36519,3,1,0,83091.2536783359,60617,60449.2897808126,26405.106,38403.75,39364.5,40976,44181,48026,53763,60617,71456,87732,108165,154428,195716.5,243657.25,NA,NA,NA,2022-03-20
"Reference: Week, Report: Day of Week",2022-03-18,2022-03-20,1,0,0,2,NA,NA,61082.4632166413,32657,76623.8277608533,37308.1464,2032,3406.5,5435,9004,15827,23099,32657,46852,67030,97100,151064,206359,270633.5,NA,NA,NA,2022-03-20
"Reference: Week, Report: Day of Week",2022-03-19,2022-03-20,1,0,0,1,NA,NA,57399.6656519533,33896,66908.653444936,35797.377,2487,4011.5,6680,11298,17058,24774,33896,46609,62279,88692,142561,195563,242669,NA,NA,NA,2022-03-20
"Reference: Week, Report: Day of Week",2022-03-20,2022-03-20,1,0,0,0,NA,NA,52629.1572805682,38510,46217.9658746408,32124.9768,5277.5,7694.5,11268,17593,23818,30693,38510,49074,62195,80041,111016,142634.5,180305.75,NA,NA,NA,2022-03-20
