"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-04-05,2022-04-05,1,0,0,0,NA,NA,54291.2035,40600.5,45709.9107241339,33098.3037,5904.7,7982.3,11940.4,19300.4,25874.8,32918.8,40600.5,50866.4,64496.5,82142,112725.7,143726.7,181704.975,1.00319084331045,1612.97698600504,1759.9583394481,2022-04-05
"Reference: Week, Report: Day of Week",2022-03-27,2022-04-05,1,57893,57893,9,1,1.72732454700914e-05,57893,57893,0,0,57893,57893,57893,57893,57893,57893,57893,57893,57893,57893,57893,57893,57893,NA,NA,NA,2022-04-05
"Reference: Week, Report: Day of Week",2022-03-28,2022-04-05,1,78626,78626,8,1,0.000127184391931422,78650.1523809524,78638,33.310909446602,16.3086,78626,78626,78626,78627,78630,78633,78638,78644,78652,78666,78689,78720.3,78754,NA,NA,NA,2022-04-05
"Reference: Week, Report: Day of Week",2022-03-29,2022-04-05,1,67105,67105,7,1,0.000849415095745473,67169.2025062657,67150,65.7803333108445,44.478,67106,67107,67112,67119,67129,67138,67150,67165,67180,67204,67250.6,67301,67348.15,NA,NA,NA,2022-04-05
"Reference: Week, Report: Day of Week",2022-03-30,2022-04-05,1,62400,62400,6,1,0.00336538461538462,62602.3022556391,62553,187.897241838181,131.9514,62413,62421,62436,62462,62491.2,62520,62553,62590,62637,62699,62827,62952,63090.6,NA,NA,NA,2022-04-05
"Reference: Week, Report: Day of Week",2022-03-31,2022-04-05,1,45437,45437,5,1,0.0055461408103528,45988.4817042607,45858,487.370825970456,330.6198,45492.85,45519.7,45560,45633.8,45694,45770,45858,45958,46074.8,46254.4,46577.8,46899.6,47174.35,NA,NA,NA,2022-04-05
"Reference: Week, Report: Day of Week",2022-04-01,2022-04-05,1,39625,39625,4,1,0.0155205047318612,40270.4355889724,40101,580.653343357332,404.7498,39685,39705,39755,39827.8,39911,39999,40101,40213.8,40370.8,40608,41036.6,41447.3,41798.9,NA,NA,NA,2022-04-05
"Reference: Week, Report: Day of Week",2022-04-02,2022-04-05,1,30659,30659,3,1,0.0403796601324244,31387.5724310777,31171,735.03741547509,458.1234,30713.85,30734.7,30787,30865.8,30957.2,31052.6,31171,31309.2,31484,31737.6,32218.6,32843,33464.1,NA,NA,NA,2022-04-05
"Reference: Week, Report: Day of Week",2022-04-03,2022-04-05,1,33447,33447,2,1,0.29814333124047,37670.3007518797,36228,4280.1933791434,2619.7542,33711.7,33874.7,34094.4,34527.8,35042.2,35570.8,36228,37227,38204.6,40014.2,43002,46286.4,49268.2,NA,NA,NA,2022-04-05
"Reference: Week, Report: Day of Week",2022-04-04,2022-04-05,1,28893,28893,1,1,1,59181.1784461153,50140,29476.1173966072,19543.6332,31435,32385.6,34136.2,37349.2,40673.4,44897.2,50140,55987.8,64209.8,74098.2,95870.8,120900.4,148518.55,NA,NA,NA,2022-04-05
"Reference: Week, Report: Day of Week",2022-04-05,2022-04-05,1,0,0,0,NA,NA,40102.2210526316,30325,35259.4857339899,24674.9118,3515.5,5536.2,8709,14233,18628.8,24280.6,30325,37670.2,48081.4,59747.2,82133.6,105972.1,131742.55,NA,NA,NA,2022-04-05
