"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-06-14,2022-06-23,1,12578,12578,9,1,0.00222610907934489,12578,12578,0,0,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,NA,NA,NA,2022-06-23
"Reference: Fixed, Report: Day of Week",2022-06-15,2022-06-23,1,12317,12317,8,1,0.00162377202240805,12322.396,12319,9.57402814950446,2.9652,12317,12317,12317,12317,12317,12318,12319,12320,12322,12326,12332,12340,12348,0.999516319986285,1961.38728862959,1828.30265569478,2022-06-23
"Reference: Fixed, Report: Day of Week",2022-06-16,2022-06-23,1,11823,11823,7,1,0.00211452254081029,11833.5955,11829,13.6239379620136,7.413,11823,11823,11823,11824,11826,11827,11829,11832,11835,11840,11849,11857,11869,1.00025645499248,2066.05218386772,1918.41465418677,2022-06-23
"Reference: Fixed, Report: Day of Week",2022-06-17,2022-06-23,1,11529,11529,6,1,0.00173475583311649,11542.0805,11537,17.4980602012167,8.8956,11529,11529,11530,11531,11532,11534,11537,11539,11544,11550,11560,11572,11587.025,0.999583751223464,1877.52656797042,1941.79846930741,2022-06-23
"Reference: Fixed, Report: Day of Week",2022-06-18,2022-06-23,1,11527,11527,5,1,0.00459790058124404,11557.514,11545,40.4969851581998,20.7564,11527,11527,11529,11531,11535,11539,11545,11551,11560,11573,11600,11628,11668.05,1.00004808415859,1896.46996473457,1884.68318533027,2022-06-23
"Reference: Fixed, Report: Day of Week",2022-06-19,2022-06-23,1,14417,14417,4,1,0.00908649510993965,14643.909,14545,314.797638961521,137.8818,14422.975,14427,14435,14456,14480,14507,14545,14593,14654,14754,14947.1,15172.85,15486.1,1.00096439158968,1917.3556017002,2036.88087341577,2022-06-23
"Reference: Fixed, Report: Day of Week",2022-06-20,2022-06-23,1,16402,16402,3,1,0.0330447506401658,18484.7875,17539.5,2881.73749599815,1252.797,16442,16487,16564,16735,16952.4,17201,17539.5,17986.6,18594.9,19595,21280.3,23550.05,26168.225,1.00010610261353,2076.49390597128,1922.25074148957,2022-06-23
"Reference: Fixed, Report: Day of Week",2022-06-21,2022-06-23,1,16268,16268,2,1,0.276001967051881,23986.1225,20333,11895.5198897407,4448.5413,16447.975,16624.75,16917.9,17499.2,18284.8,19183.2,20333,21981.8,24008,27920.6,34726.7,43221.85,51377.8749999999,1.00078081671466,2091.03654391457,2076.82388903573,2022-06-23
"Reference: Fixed, Report: Day of Week",2022-06-22,2022-06-23,1,12129,12129,1,1,1,28159.8485,21129,21149.4885034491,9829.638,12600.925,12894.85,13480.4,14980.8,16608.6,18460.6,21129,24475.2,29485.8,36798,49986.4,67311.65,80633.15,1.00146490388721,1613.88787106498,1528.01537679267,2022-06-23
"Reference: Fixed, Report: Day of Week",2022-06-23,2022-06-23,1,0,0,0,NA,NA,17868.51,8280,27270.3209848767,9269.9565,459.9,709.9,1324.3,2527.2,4032.6,6054.6,8280,11904.2,16877.6,26628.2,44243.9,65696.15,87063.1,1.0032278474501,2092.15469089457,1925.81767992985,2022-06-23
"Reference: Week, Report: Day of Week",2022-06-14,2022-06-23,1,12578,12578,9,1,0.00222610907934489,12578,12578,0,0,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,12578,NA,NA,NA,2022-06-23
"Reference: Week, Report: Day of Week",2022-06-15,2022-06-23,1,12317,12317,8,1,0.00162377202240805,12322.7555,12319,10.1040469928052,2.9652,12317,12317,12317,12317,12317,12318,12319,12320,12323,12326,12333,12341,12349,1.00248084760125,1990.54671186797,1824.84068365667,2022-06-23
"Reference: Week, Report: Day of Week",2022-06-16,2022-06-23,1,11823,11823,7,1,0.00211452254081029,11835.009,11830,16.1682598108967,8.8956,11823,11823,11823,11824,11826,11828,11830,11833,11836,11841,11852,11865,11881,1.00082296785492,1881.55640679809,1889.09146900227,2022-06-23
"Reference: Week, Report: Day of Week",2022-06-17,2022-06-23,1,11529,11529,6,1,0.00173475583311649,11546.7455,11538.5,23.7237884584105,11.1195,11529,11529,11530,11531,11533,11535,11538.5,11542,11548,11557,11574,11591.05,11613,1.00058274069721,1997.29137760056,1861.94898582741,2022-06-23
"Reference: Week, Report: Day of Week",2022-06-18,2022-06-23,1,11527,11527,5,1,0.00459790058124404,11543.23,11531,41.4624006219209,5.9304,11527,11527,11527,11527,11528,11529,11531,11534,11539,11548,11568,11595,11633.05,1.24075835844469,6.14535744706222,15.4174310100542,2022-06-23
"Reference: Week, Report: Day of Week",2022-06-19,2022-06-23,1,14417,14417,4,1,0.00908649510993965,14540.6765,14466,220.476376884536,60.7866,14417,14419,14422,14429,14438,14449,14466,14488.4,14532,14599.2,14720,14896.15,15131.15,1.06499869727613,20.9834048261417,1074.24281126239,2022-06-23
"Reference: Week, Report: Day of Week",2022-06-20,2022-06-23,1,16402,16402,3,1,0.0330447506401658,17787.2915,17055.5,2367.40358249052,764.2803,16422.95,16440,16482,16571,16685,16852,17055.5,17339.4,17715.3,18373.8,19754.4,21461.5,23862.075,1.00394513288024,1399.90333422623,2007.73883817163,2022-06-23
"Reference: Week, Report: Day of Week",2022-06-21,2022-06-23,1,16268,16268,2,1,0.276001967051881,23197.5035,19807,10320.5012738849,4020.8112,16398.975,16523.95,16738.9,17242.4,17987.1,18817.4,19807,21259,23257.6,26310.8,33261.4,40803.95,49420.7999999999,1.01013716760688,1300.27765044156,1980.95383905349,2022-06-23
"Reference: Week, Report: Day of Week",2022-06-22,2022-06-23,1,12129,12129,1,1,1,30168.1935,22018.5,25010.3831204757,11328.5466,12568.5,12940.35,13518.7,14801.2,16590.5,19042,22018.5,25827.6,31317.3,39176.4,55449.6,73600.6,97028.5749999999,1.02917311627933,81.6010950135486,1401.01201616823,2022-06-23
"Reference: Week, Report: Day of Week",2022-06-23,2022-06-23,1,0,0,0,NA,NA,20512.8635,9268.5,40013.7056741031,10547.9577,448.875,780.6,1394,2658.4,4282.4,6364.4,9268.5,12969.4,18766.9,27735.6,49453.8,76998.4,108385.6,1.01912827097205,1458.19567491517,1948.28554023376,2022-06-23
